Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss 0,Baseline Loss 1,Baseline Loss 2,Baseline Loss 3,Baseline Loss 4,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
37.3605,26.677603,74.96906,-1.5052452,484.8333333333333,105.65182,4.5370026,110.18882,101.114815,1000.0,6.411257743835449,430.889404296875,429.493896484375,427.99237060546875,426.4090576171875,424.7657775878906,424.7657775878906,192699,157.95039010047913,,87
22.068338,61.258366,122.93497,-29.078423,505.0,107.70242,6.214375,113.9168,101.48805,1000.0,10.241427421569824,516.787109375,513.844482421875,510.6851806640625,507.35943603515625,503.9129333496094,503.9129333496094,194699,160.2639582157135,,88
100.07535,17.513565,117.58891,82.56178,1000.0,96.66072,27.315643,123.976364,69.34508,1000.0,6.977563381195068,512.1502685546875,509.4965515136719,506.9222412109375,504.4361267089844,502.0450439453125,502.0450439453125,196699,162.44682502746582,,89
96.82416,3.4187012,100.24286,93.40546,1000.0,42.349373,66.73939,108.572784,-49.00376,763.0,1.250218391418457,664.0481567382812,663.4692993164062,662.9966430664062,662.6140747070312,662.3073120117188,662.3073120117188,198988,165.03891110420227,,90
41.610386,81.76411,120.87424,-70.93234,818.6666666666666,79.91094,74.20854,142.12177,-24.39093,888.3333333333334,2.5014796257019043,910.0108642578125,909.3160400390625,908.679443359375,908.0972900390625,907.5657348632812,907.5657348632812,201653,171.5949149131775,,91
30.581518,72.06498,110.81812,-57.244354,684.0,105.678406,84.10809,222.09773,26.34616,761.0,4.969325542449951,586.1587524414062,584.7095947265625,583.2078247070312,581.6718139648438,580.1177978515625,580.1177978515625,203936,174.42924094200134,,92
31.455868,75.41932,119.82503,-85.75677,656.0,53.61989,66.28541,127.894295,-33.046265,765.3333333333334,-2.044278621673584,763.724365234375,764.1515502929688,764.5416870117188,764.8883666992188,765.1881713867188,765.1881713867188,206232,176.7764711380005,,93
15.394623,62.36172,129.87589,-42.472935,561.8,48.358624,67.564575,118.12597,-56.174538,664.5,-0.5095165371894836,783.8140869140625,783.9322509765625,784.0333251953125,784.1168823242188,784.1832275390625,784.1832275390625,208890,179.17064309120178,,94
70.5207,81.241554,168.80524,-30.152119,748.0,17.694204,80.97579,124.513885,-84.726845,593.6,-5.133742332458496,1070.12646484375,1070.1104736328125,1069.8919677734375,1069.4930419921875,1068.936767578125,1068.936767578125,211858,181.64405298233032,,95
30.703,73.8092,116.364624,-51.176376,635.25,142.24106,7.698555,149.9396,134.5425,1000.0,7.3820695877075195,469.1628112792969,469.6517639160156,469.7239074707031,469.41900634765625,468.77801513671875,468.77801513671875,213858,184.0082130432129,,96
