Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-430.58047,59.361874,-357.14084,-502.52405,1000.0,-442.19882,32.364986,-404.3251,-479.65643,1000.0,-62.423744201660156,255000,30.883213996887207,,50
-458.67383,28.682972,-436.81854,-499.19586,1000.0,-453.71396,36.16966,-399.80347,-500.14862,1000.0,-64.4332275390625,260000,31.484494924545288,,51
-481.25342,42.080414,-445.6848,-540.3572,1000.0,-454.73135,28.184853,-403.14716,-487.80814,1000.0,-64.24397277832031,265000,32.08416509628296,,52
-463.25443,43.63008,-405.11584,-510.2208,1000.0,-493.80136,103.43598,-393.01193,-693.02246,1000.0,-69.78050994873047,270000,32.67906093597412,,53
-441.43375,20.503056,-419.7038,-468.92462,1000.0,-461.3833,53.67517,-377.35266,-534.72076,1000.0,-65.1068344116211,275000,33.27730894088745,,54
-465.6967,50.03517,-430.0764,-536.45654,1000.0,-492.16376,48.239258,-419.5109,-549.17487,1000.0,-68.83255004882812,280000,33.87421989440918,,55
-438.70407,65.7048,-347.77704,-500.74738,1000.0,-450.49738,32.743256,-413.03363,-508.009,1000.0,-62.90508270263672,285000,34.473737955093384,,56
-414.4659,7.266928,-404.19,-419.73462,1000.0,-463.5738,21.930307,-432.13382,-500.37238,1000.0,-63.65743637084961,290000,35.069395780563354,,57
-395.70557,41.51224,-354.51233,-452.527,1000.0,-425.15463,40.859585,-370.07758,-496.7706,1000.0,-59.227176666259766,295000,35.67327404022217,,58
-391.89542,14.726481,-375.25522,-411.06134,1000.0,-429.75186,52.294914,-359.25342,-510.6746,1000.0,-59.090938568115234,300000,36.27678203582764,,59
-383.55994,11.50609,-372.58838,-399.45264,1000.0,-404.58252,37.313416,-356.71088,-468.03702,1000.0,-55.74641418457031,305000,36.881438970565796,,60
-404.1741,24.800293,-370.9662,-430.55084,1000.0,-439.23447,33.392235,-409.85956,-501.45883,1000.0,-60.81743240356445,310000,37.4834508895874,,61
-383.58163,25.138548,-361.7406,-418.7951,1000.0,-405.45294,57.419487,-316.00897,-457.01227,1000.0,-54.53548049926758,315000,38.08319091796875,,62
-378.79712,55.474545,-334.5109,-457.0222,1000.0,-369.22064,27.610043,-331.17014,-407.69363,1000.0,-50.29335021972656,320000,38.688809871673584,,63
-422.59164,26.421047,-385.40112,-444.31067,1000.0,-387.77457,42.45835,-334.89252,-430.63934,1000.0,-51.54574203491211,325000,39.28940200805664,,64
-397.30246,34.474583,-349.18192,-428.14914,1000.0,-403.31528,99.96287,-271.90912,-540.8198,1000.0,-53.257110595703125,330000,39.88870096206665,,65
-296.71033,29.547962,-259.88177,-332.22333,1000.0,-373.46198,20.54667,-338.15836,-399.70364,1000.0,-50.217437744140625,335000,40.49000787734985,,66
-402.88367,27.143517,-364.86218,-426.46948,1000.0,-360.26022,50.931255,-261.06403,-407.04858,1000.0,-47.557125091552734,340000,41.09245991706848,,67
-347.74435,50.89999,-293.75848,-415.9727,1000.0,-372.5612,45.153336,-297.26376,-422.41473,1000.0,-49.564510345458984,345000,41.69396090507507,,68
-397.931,15.258919,-382.43286,-418.6842,1000.0,-335.57294,42.14922,-282.6089,-410.3606,1000.0,-44.29740524291992,350000,42.29737687110901,,69
-371.55405,39.961662,-316.16412,-408.96332,1000.0,-363.9522,70.43943,-290.21957,-490.252,1000.0,-47.49717330932617,355000,42.90013098716736,,70
-343.67667,60.31983,-294.28168,-428.60562,1000.0,-355.9732,61.36542,-285.02933,-426.37512,1000.0,-46.083831787109375,360000,43.50107789039612,,71
-337.34146,13.629069,-318.0733,-347.4005,1000.0,-374.19946,95.4887,-289.15106,-559.8288,1000.0,-48.88426971435547,365000,44.110090017318726,,72
-410.8643,99.343056,-311.84937,-546.6886,1000.0,-430.4899,66.52297,-357.4005,-523.7003,1000.0,-55.7943000793457,370000,44.720340967178345,,73
-410.0013,36.413944,-365.87335,-455.05453,1000.0,-309.16226,20.633636,-282.73517,-335.78983,1000.0,-40.46647262573242,375000,45.33325004577637,,74
-358.1246,27.844412,-320.56335,-387.14395,1000.0,-340.6885,30.384792,-295.30884,-385.1578,1000.0,-44.1821403503418,380000,45.943535804748535,,75
-384.19946,74.36623,-316.21735,-487.6839,1000.0,-393.44156,19.336975,-369.62006,-428.04126,1000.0,-50.801456451416016,385000,46.547263860702515,,76
-325.563,32.063972,-280.21802,-348.38376,1000.0,-303.1269,52.663357,-249.86057,-400.9076,1000.0,-39.0506591796875,390000,47.1513888835907,,77
-364.1685,59.119667,-320.26956,-447.74072,1000.0,-373.6053,13.941998,-353.8106,-392.5775,1000.0,-47.38114547729492,395000,47.755542039871216,,78
-341.7181,14.747589,-325.1164,-360.9517,1000.0,-351.28937,49.027584,-282.81287,-426.3838,1000.0,-45.15281677246094,400000,48.356074810028076,,79
-360.9957,49.27875,-292.6395,-406.92816,1000.0,-349.61786,51.138664,-276.7448,-427.4359,1000.0,-44.46283721923828,405000,48.9498770236969,,80
-290.49396,36.052483,-249.83968,-337.4687,1000.0,-329.35736,66.10601,-236.64398,-395.9989,1000.0,-41.249786376953125,410000,49.55497908592224,,81
-280.66367,54.803402,-207.06871,-338.5077,1000.0,-338.253,78.18839,-231.13968,-472.55765,1000.0,-43.30245590209961,415000,50.1627459526062,,82
-302.06613,68.32543,-210.70963,-375.0031,1000.0,-308.60605,40.46093,-251.93044,-369.79047,1000.0,-39.00422286987305,420000,50.77345085144043,,83
-316.3516,15.291618,-295.72784,-332.29785,1000.0,-309.49152,50.547894,-251.42993,-401.82843,1000.0,-39.06055450439453,425000,51.372791051864624,,84
