Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,231999,5058.668,1000,,,,,,,,,,
,,,,,232000,,,-419.6751708984375,-5.866202354431152,1.3215510845184326,418.82769775390625,418.7493896484375,0.06310250970969543,0.0036333934403955936,0.0003,0.0003,0.06310114261196621
,,,,,232999,5051.8794,1000,,,,,,,,,,
,,,,,233000,,,-418.69403076171875,-6.075346946716309,1.6135444641113281,417.6761779785156,417.703369140625,0.06414000945385458,0.014648374170064926,0.0003,0.0003,0.06414119966329392
,,,,,233999,5067.1636,1000,,,,,,,,,,
,,,,,234000,,,-423.5889892578125,-6.089020729064941,1.5210070610046387,422.86572265625,422.89324951171875,0.06450291873329919,-0.008761385455727577,0.0003,0.0003,0.06450381734081825
,,,,,234999,4995.0015,1000,,,,,,,,,,
5072.0415,65.676186,5170.065,4910.387,1000.0,235000,,,-417.7528076171875,-6.315332412719727,1.187719702720642,416.6388854980469,416.5470275878906,0.06493963010102005,-0.013729216530919075,0.0003,0.0003,0.06494065607079486
,,,,,235999,5034.494,1000,,,,,,,,,,
,,,,,236000,,,-421.06512451171875,-6.252988338470459,1.5336289405822754,420.1045227050781,420.32135009765625,0.06552017196289679,-0.02655884437263012,0.0003,0.0003,0.06552090733300232
,,,,,236999,5035.0557,1000,,,,,,,,,,
,,,,,237000,,,-421.516845703125,-6.105030059814453,1.2519716024398804,420.58697509765625,420.55621337890625,0.06567229311961176,-0.000749749131500721,0.0003,0.0003,0.06567260845945395
,,,,,237999,5128.1895,1000,,,,,,,,,,
,,,,,238000,,,-424.0770568847656,-5.8891706466674805,1.4162662029266357,422.93017578125,423.0040283203125,0.06627229858324597,-0.006502999458462,0.0003,0.0003,0.06626931711130081
,,,,,238999,5166.491,1000,,,,,,,,,,
,,,,,239000,,,-417.4423522949219,-5.854952812194824,1.645383358001709,416.27154541015625,416.35272216796875,0.06621961390849808,0.007912893779575825,0.0003,0.0003,0.06621877457208991
,,,,,239999,4241.558,1000,,,,,,,,,,
5175.1514,49.803867,5279.882,5097.79,1000.0,240000,,,-418.1717529296875,-5.99784517288208,1.3294727802276611,416.978759765625,417.336181640625,0.06656061114923989,-0.0009965584613382816,0.0003,0.0003,0.06656358833980884
,,,,,240999,5179.11,1000,,,,,,,,,,
,,,,,241000,,,-425.8104248046875,-6.199945449829102,1.2922229766845703,424.64068603515625,424.68048095703125,0.0663195963072012,-0.010559630580246449,0.0003,0.0003,0.0663206183324495
,,,,,241999,5127.1396,1000,,,,,,,,,,
,,,,,242000,,,-423.996826171875,-5.71339750289917,1.3613157272338867,423.0280456542969,422.95001220703125,0.06532410900856382,0.03390472009778023,0.0003,0.0003,0.06532512142733893
,,,,,242999,5033.304,1000,,,,,,,,,,
,,,,,243000,,,-429.06719970703125,-6.0478315353393555,1.262056827545166,428.2359619140625,428.25140380859375,0.06553898245974783,0.007488260045647621,0.0003,0.0003,0.06554261130660385
,,,,,243999,5087.026,1000,,,,,,,,,,
,,,,,244000,,,-429.68927001953125,-5.8205461502075195,1.4420530796051025,428.6324462890625,428.5395202636719,0.06572039353392636,0.01665196567773819,0.0003,0.0003,0.06572024247854674
,,,,,244999,5255.3203,1000,,,,,,,,,,
5142.32,221.41809,5273.3667,4491.0537,1000.0,245000,,,-424.7581481933594,-6.169061660766602,1.5813980102539062,423.59930419921875,423.513671875,0.06638228965433438,-0.019810572266578674,0.0003,0.0003,0.06637954698019162
,,,,,245999,5257.165,1000,,,,,,,,,,
,,,,,246000,,,-426.9236755371094,-6.402303695678711,1.3010551929473877,425.8291015625,426.10308837890625,0.06693088417057477,-0.024785522371530533,0.0003,0.0003,0.06693469124997375
,,,,,246999,5061.0977,1000,,,,,,,,,,
,,,,,247000,,,-434.8013916015625,-6.09501314163208,1.2554677724838257,434.2073669433594,434.0413818359375,0.0679213625782468,-0.019067957997322083,0.0003,0.0003,0.06792027801503497
,,,,,247999,5133.1436,1000,,,,,,,,,,
,,,,,248000,,,-428.10791015625,-6.030951499938965,1.4826618432998657,427.30255126953125,427.3281555175781,0.06773099500773104,-0.006335279904305935,0.0003,0.0003,0.0677306070714901
,,,,,248999,5344.4517,1000,,,,,,,,,,
,,,,,249000,,,-432.83599853515625,-6.36870002746582,1.3644508123397827,431.6618957519531,431.6484680175781,0.06891060340270881,-0.009297875687479973,0.0003,0.0003,0.06891081123097274
,,,,,249999,5195.1226,1000,,,,,,,,,,
5272.051,72.054955,5413.8433,5159.535,1000.0,250000,,,-436.8551025390625,-6.319387435913086,1.303659200668335,436.11199951171875,436.0072021484375,0.06884233661715515,-0.03638223558664322,0.0003,0.0003,0.06884277037868082
,,,,,250999,5090.322,1000,,,,,,,,,,
,,,,,251000,,,-430.45361328125,-6.481435775756836,1.57619309425354,429.55517578125,429.7193603515625,0.06924818892365592,-0.02091294527053833,0.0003,0.0003,0.06925093575764033
,,,,,251999,5176.098,1000,,,,,,,,,,
,,,,,252000,,,-430.5833740234375,-6.277791976928711,1.480920672416687,429.5892639160156,429.7008361816406,0.06960971733854351,-0.022649049758911133,0.0003,0.0003,0.06960980453380106
,,,,,252999,5320.239,1000,,,,,,,,,,
,,,,,253000,,,-436.6053466796875,-5.959200859069824,1.320115566253662,435.48089599609375,435.58599853515625,0.07040294306947911,-0.014134894125163555,0.0003,0.0003,0.07040302420325834
,,,,,253999,5121.8833,1000,,,,,,,,,,
,,,,,254000,,,-436.36322021484375,-6.175442218780518,2.2041730880737305,435.24053955078125,435.19915771484375,0.07048586536891926,-0.009108372032642365,0.0003,0.0003,0.07048797569202506
,,,,,254999,5270.789,1000,,,,,,,,,,
5287.2856,137.90154,5433.185,4896.318,1000.0,255000,,,-429.249755859375,-5.921996593475342,1.843135118484497,428.2422180175781,427.8057861328125,0.07051012999341313,0.009607478976249695,0.0003,0.0003,0.07050825594619665
,,,,,255999,5155.7773,1000,,,,,,,,,,
,,,,,256000,,,-439.9725341796875,-6.284524917602539,1.7812410593032837,439.3160705566406,439.0132141113281,0.07118375461963487,-0.01894117332994938,0.0003,0.0003,0.07118496998211868
,,,,,256999,5262.598,1000,,,,,,,,,,
,,,,,257000,,,-441.40386962890625,-6.170773506164551,1.7107388973236084,440.4350280761719,440.2457580566406,0.07097030008453581,0.00668166670948267,0.0003,0.0003,0.07096835057418062
,,,,,257999,5366.385,1000,,,,,,,,,,
,,,,,258000,,,-442.3747863769531,-6.000195503234863,1.715303897857666,441.24810791015625,441.4589538574219,0.07209347519509543,0.009846357628703117,0.0003,0.0003,0.07209253019917759
,,,,,258999,5386.826,1000,,,,,,,,,,
,,,,,259000,,,-438.85888671875,-6.131175994873047,1.5041075944900513,437.5916442871094,437.7408447265625,0.07241987170826433,0.005533118266612291,0.0003,0.0003,0.07241757394050906
,,,,,259999,5336.8745,1000,,,,,,,,,,
5341.04,61.49194,5440.5894,5224.6035,1000.0,260000,,,-440.607421875,-5.646480560302734,2.1716339588165283,439.407958984375,439.5254211425781,0.07162108203604736,0.030568471178412437,0.0003,0.0003,0.07161800102563845
,,,,,260999,5331.738,1000,,,,,,,,,,
,,,,,261000,,,-444.78948974609375,-5.856020927429199,1.3188529014587402,443.91143798828125,443.5692138671875,0.07197454927580449,0.010917920619249344,0.0003,0.0003,0.0719763330171638
,,,,,261999,5262.802,1000,,,,,,,,,,
,,,,,262000,,,-441.26788330078125,-5.956561088562012,1.262895107269287,440.1949768066406,440.1607666015625,0.07133337416336455,0.0022303443402051926,0.0003,0.0003,0.07133006658824675
,,,,,262999,5395.1006,1000,,,,,,,,,,
,,,,,263000,,,-443.4660339355469,-5.668477535247803,1.4474377632141113,442.5830383300781,442.50872802734375,0.07157491799067897,0.014353586360812187,0.0003,0.0003,0.07157119574781762
,,,,,263999,5414.7495,1000,,,,,,,,,,
,,,,,264000,,,-444.900146484375,-5.7723388671875,1.6238577365875244,443.7182312011719,443.799560546875,0.0722346131042856,0.02127908729016781,0.0003,0.0003,0.07223329806228855
,,,,,264999,5227.4404,1000,,,,,,,,,,
5425.6494,40.033714,5496.513,5370.241,1000.0,265000,,,-446.50823974609375,-5.853308200836182,1.6725809574127197,445.3414306640625,445.32342529296875,0.07245528435188515,-0.004460081458091736,0.0003,0.0003,0.07245205627506665
,,,,,265999,5313.297,1000,,,,,,,,,,
,,,,,266000,,,-444.9208984375,-6.09812593460083,2.073756694793701,443.8287353515625,444.08770751953125,0.07293883622498504,-0.011019323952496052,0.0003,0.0003,0.07294007263642002
,,,,,266999,5398.764,1000,,,,,,,,,,
,,,,,267000,,,-446.8038330078125,-6.38323450088501,1.6820802688598633,445.89154052734375,446.06475830078125,0.07331623976450323,-0.04855868220329285,0.0003,0.0003,0.07332141741781623
,,,,,267999,5524.2935,1000,,,,,,,,,,
,,,,,268000,,,-441.9521179199219,-6.302034854888916,1.7259262800216675,440.7412109375,440.64801025390625,0.07371263013922168,-0.006460113916546106,0.0003,0.0003,0.0737115175133512
,,,,,268999,5407.5005,1000,,,,,,,,,,
,,,,,269000,,,-453.68133544921875,-5.868739128112793,1.4665476083755493,452.805419921875,452.679931640625,0.07467093325779127,0.02226882614195347,0.0003,0.0003,0.07466615847695628
,,,,,269999,5339.325,1000,,,,,,,,,,
5462.5586,66.21778,5547.5977,5336.9897,1000.0,270000,,,-455.5811767578125,-5.927061080932617,1.719246745109558,455.0672607421875,454.7838439941406,0.07423781829743206,0.005227742716670036,0.0003,0.0003,0.07423574785615955
,,,,,270999,5437.385,1000,,,,,,,,,,
,,,,,271000,,,-452.47894287109375,-5.708391189575195,1.7848743200302124,451.46234130859375,451.5123596191406,0.07485278666309134,0.005521432496607304,0.0003,0.0003,0.07485395511018528
,,,,,271999,5477.976,1000,,,,,,,,,,
,,,,,272000,,,-454.7076110839844,-6.014547348022461,1.8660491704940796,453.814453125,453.8125305175781,0.07500764726937827,0.0007028821855783463,0.0003,0.0003,0.07501020883780866
,,,,,272999,5529.975,1000,,,,,,,,,,
,,,,,273000,,,-448.89508056640625,-6.175826072692871,2.041372299194336,447.82086181640625,447.7836608886719,0.07543857008765065,0.004476116970181465,0.0003,0.0003,0.07543777692418516
,,,,,273999,5529.9,1000,,,,,,,,,,
,,,,,274000,,,-455.41229248046875,-6.600892066955566,1.894684076309204,454.3987731933594,454.28118896484375,0.07645214773098037,-0.01898137293756008,0.0003,0.0003,0.07645448320937331
,,,,,274999,5488.3467,1000,,,,,,,,,,
5413.038,227.61153,5577.4116,4750.805,1000.0,275000,,,-457.8414611816406,-6.481375694274902,2.0813634395599365,456.9833984375,456.8629150390625,0.07696701421543073,-0.03952547162771225,0.0003,0.0003,0.0769666976725041
,,,,,275999,5514.8975,1000,,,,,,,,,,
,,,,,276000,,,-455.3093566894531,-6.511957168579102,2.111706256866455,454.19512939453125,454.255126953125,0.0764107059198103,-0.041375741362571716,0.0003,0.0003,0.07641489926316312
,,,,,276999,5519.418,1000,,,,,,,,,,
,,,,,277000,,,-459.14068603515625,-6.067054748535156,2.1532957553863525,458.24981689453125,458.0401611328125,0.07707010154227502,-0.008716043084859848,0.0003,0.0003,0.07707213524172761
,,,,,277999,5640.6816,1000,,,,,,,,,,
,,,,,278000,,,-461.33843994140625,-6.080430030822754,1.5777454376220703,460.44097900390625,460.5447692871094,0.0773056744141727,-0.010751075111329556,0.0003,0.0003,0.07730779405595063
,,,,,278999,5289.5703,1000,,,,,,,,,,
,,,,,279000,,,-460.69134521484375,-5.929355621337891,2.0215048789978027,459.5537109375,459.66607666015625,0.0776583414365276,0.0033438298851251602,0.0003,0.0003,0.07765678086759331
,,,,,279999,5632.737,1000,,,,,,,,,,
5422.827,159.74207,5562.3496,4962.3994,1000.0,280000,,,-454.1641845703125,-6.264453887939453,1.9661259651184082,452.7123107910156,452.8919677734375,0.07648850047806809,-0.011395652778446674,0.0003,0.0003,0.07649012928407568
,,,,,280999,5585.8154,1000,,,,,,,,,,
,,,,,281000,,,-463.76458740234375,-6.576482772827148,1.6312799453735352,462.90771484375,462.7393493652344,0.07641624818725885,-0.013152631931006908,0.0003,0.0003,0.07641958126317418
,,,,,281999,5541.8755,1000,,,,,,,,,,
,,,,,282000,,,-462.103515625,-6.418781757354736,2.4904532432556152,461.0986633300781,461.12115478515625,0.07689826662917823,-0.028533320873975754,0.0003,0.0003,0.07690507519987254
,,,,,282999,5616.253,1000,,,,,,,,,,
,,,,,283000,,,-461.45404052734375,-5.558337211608887,1.7432719469070435,460.5154113769531,460.5229797363281,0.0779220489647747,0.01570969820022583,0.0003,0.0003,0.07792330121422111
,,,,,283999,5599.4077,1000,,,,,,,,,,
,,,,,284000,,,-461.4371337890625,-5.820329666137695,1.603581190109253,460.166015625,460.6582946777344,0.07826023908479136,0.016268499195575714,0.0003,0.0003,0.07825984635226844
,,,,,284999,5616.817,1000,,,,,,,,,,
5410.512,88.00491,5505.5757,5210.8496,1000.0,285000,,,-466.3897705078125,-6.325985908508301,1.9945464134216309,465.46881103515625,465.25006103515625,0.0788532346823933,0.006566838826984167,0.0003,0.0003,0.07885518063153579
,,,,,285999,5681.1094,1000,,,,,,,,,,
,,,,,286000,,,-465.436279296875,-6.162840843200684,2.3746747970581055,464.48748779296875,464.63116455078125,0.07907180725268478,0.020497770980000496,0.0003,0.0003,0.07907029279610397
,,,,,286999,5504.191,1000,,,,,,,,,,
,,,,,287000,,,-463.7949523925781,-6.229323387145996,1.4720945358276367,462.5280456542969,462.6142578125,0.07917162649899641,-0.012676792219281197,0.0003,0.0003,0.07917126229186032
,,,,,287999,5566.0283,1000,,,,,,,,,,
,,,,,288000,,,-468.02386474609375,-6.055133819580078,1.6523480415344238,466.785400390625,466.6929931640625,0.07928631893515337,-0.012982839718461037,0.0003,0.0003,0.07929207878616176
,,,,,288999,5549.8687,1000,,,,,,,,,,
,,,,,289000,,,-462.60174560546875,-5.865123748779297,2.018787384033203,461.6031188964844,461.6507568359375,0.07924286503738445,0.01783823035657406,0.0003,0.0003,0.07924077980328097
,,,,,289999,5659.996,1000,,,,,,,,,,
5709.4795,47.615814,5785.4336,5596.656,1000.0,290000,,,-465.5202941894531,-5.7349395751953125,1.602944016456604,464.64947509765625,464.58502197265625,0.07939268372899237,0.018082406371831894,0.0003,0.0003,0.07939093539821751
,,,,,290999,5673.8857,1000,,,,,,,,,,
,,,,,291000,,,-469.913330078125,-6.722423553466797,2.008500814437866,469.0806884765625,468.76171875,0.0797641890169495,-0.03408665955066681,0.0003,0.0003,0.0797666564435456
,,,,,291999,5615.0674,1000,,,,,,,,,,
,,,,,292000,,,-472.0913391113281,-5.672946929931641,1.9001725912094116,470.83721923828125,471.0282897949219,0.07932227736731688,0.042494527995586395,0.0003,0.0003,0.0793199143495712
,,,,,292999,5599.896,1000,,,,,,,,,,
,,,,,293000,,,-473.32464599609375,-5.800591468811035,2.235631227493286,472.5440979003906,472.44451904296875,0.07941061132984448,-0.005110536701977253,0.0003,0.0003,0.07940572938779833
,,,,,293999,5663.768,1000,,,,,,,,,,
,,,,,294000,,,-471.2606506347656,-5.716954708099365,2.7554569244384766,470.2923583984375,470.1325378417969,0.07952366806996809,0.023370474576950073,0.0003,0.0003,0.07952088849019265
,,,,,294999,5664.7085,1000,,,,,,,,,,
5771.432,74.83681,5891.0146,5641.3936,1000.0,295000,,,-470.1873779296875,-5.833573818206787,1.6299941539764404,468.91400146484375,468.8229675292969,0.07947983756721402,0.00042029423639178276,0.0003,0.0003,0.07947990748108591
,,,,,295999,5608.4272,1000,,,,,,,,,,
,,,,,296000,,,-476.2464904785156,-6.382030487060547,1.8316365480422974,475.3530578613281,475.2781982421875,0.0799488789129443,-0.00499244499951601,0.0003,0.0003,0.07995106238345043
,,,,,296999,5757.6797,1000,,,,,,,,,,
,,,,,297000,,,-478.2003173828125,-5.942452430725098,2.011256217956543,476.8661804199219,476.696533203125,0.08008488415530796,0.00853161234408617,0.0003,0.0003,0.08008287626947495
,,,,,297999,5647.451,1000,,,,,,,,,,
,,,,,298000,,,-475.13531494140625,-6.360479354858398,1.5019254684448242,474.5269775390625,474.4927978515625,0.08037492174815053,-0.03234583139419556,0.0003,0.0003,0.08037365100436643
,,,,,298999,5746.953,1000,,,,,,,,,,
,,,,,299000,,,-481.6573181152344,-6.289567947387695,1.4433298110961914,480.87579345703125,480.7737121582031,0.0811052420243842,-0.04222685098648071,0.0003,0.0003,0.08110791983483669
,,,,,299999,5701.591,1000,,,,,,,,,,
5660.463,64.37444,5745.89,5547.545,1000.0,300000,,,-476.6252746582031,-6.2217278480529785,2.14907169342041,475.5235595703125,475.8452453613281,0.08120396654771596,-0.019452398642897606,0.0003,0.0003,0.0812066195303261
,,,,,300999,5727.22,1000,,,,,,,,,,
,,,,,301000,,,-477.40435791015625,-5.827300548553467,2.6783084869384766,475.97705078125,476.357421875,0.08127817929108597,0.030487075448036194,0.0003,0.0003,0.0812738035319073
,,,,,301999,5738.6963,1000,,,,,,,,,,
,,,,,302000,,,-478.3369140625,-5.6633806228637695,2.0175461769104004,477.3393859863281,477.4752197265625,0.08160373017352389,0.03702683001756668,0.0003,0.0003,0.0815988232982473
,,,,,302999,5796.956,1000,,,,,,,,,,
,,,,,303000,,,-483.541015625,-6.144629955291748,1.834047794342041,482.6431579589844,482.81805419921875,0.08125395835325289,0.01596902310848236,0.0003,0.0003,0.08125433618727482
,,,,,303999,5679.05,1000,,,,,,,,,,
,,,,,304000,,,-481.2673645019531,-6.24397087097168,1.9718561172485352,479.971435546875,479.7217102050781,0.08160900149308319,-0.019826648756861687,0.0003,0.0003,0.08160889275799464
,,,,,304999,5765.5015,1000,,,,,,,,,,
5846.07,62.150135,5914.634,5733.257,1000.0,305000,,,-480.664306640625,-5.595858097076416,2.0293595790863037,479.6461486816406,479.5611877441406,0.0815506941837915,0.016620703041553497,0.0003,0.0003,0.0815520596973222
,,,,,305999,5858.7085,1000,,,,,,,,,,
,,,,,306000,,,-483.272216796875,-5.740714073181152,1.8965588808059692,482.25238037109375,482.2685852050781,0.08224911973849894,0.0035303160548210144,0.0003,0.0003,0.0822505149525996
,,,,,306999,5751.374,1000,,,,,,,,,,
,,,,,307000,,,-485.2149658203125,-6.072692394256592,1.676769495010376,483.9902038574219,483.97119140625,0.08146484891749536,-0.0013792319223284721,0.0003,0.0003,0.08146325094812157
,,,,,307999,5811.5723,1000,,,,,,,,,,
,,,,,308000,,,-484.219970703125,-6.576210021972656,1.9577410221099854,483.18121337890625,483.23590087890625,0.08123308519504924,-0.034467555582523346,0.0003,0.0003,0.08123226761493575
,,,,,308999,5879.075,1000,,,,,,,,,,
,,,,,309000,,,-492.90594482421875,-5.8523173332214355,1.4039623737335205,492.011474609375,492.2290954589844,0.0812346802188634,0.04708471894264221,0.0003,0.0003,0.08123385668381469
,,,,,309999,5797.207,1000,,,,,,,,,,
5815.2515,174.55219,5942.3354,5327.3896,1000.0,310000,,,-491.3231506347656,-6.189968585968018,1.6024575233459473,490.17510986328125,490.10528564453125,0.0818303625925231,-0.009428339079022408,0.0003,0.0003,0.08183090736020569
,,,,,310999,5843.4404,1000,,,,,,,,,,
,,,,,311000,,,-488.25341796875,-6.363027572631836,2.2867510318756104,487.086181640625,487.09173583984375,0.08252453628034237,0.004095825832337141,0.0003,0.0003,0.08252189862582236
,,,,,311999,5800.522,1000,,,,,,,,,,
,,,,,312000,,,-484.51544189453125,-6.220590114593506,2.0549235343933105,483.2755126953125,483.34246826171875,0.0819505592417825,-0.006370783783495426,0.0003,0.0003,0.0819539591501551
,,,,,312999,5923.292,1000,,,,,,,,,,
,,,,,313000,,,-492.13787841796875,-6.298135757446289,1.953925609588623,491.263671875,491.3699035644531,0.08229908026870947,-0.011383643373847008,0.0003,0.0003,0.08229919758415202
,,,,,313999,5905.644,1000,,,,,,,,,,
,,,,,314000,,,-488.0966796875,-6.051708221435547,1.6001527309417725,487.07342529296875,487.12896728515625,0.08286924446196862,0.001600118586793542,0.0003,0.0003,0.08287075686228966
,,,,,314999,5879.148,1000,,,,,,,,,,
5710.425,295.18405,6011.817,5226.563,1000.0,315000,,,-487.6120910644531,-6.321372985839844,2.0084550380706787,486.9424743652344,486.6448059082031,0.08311770533814666,-0.04671954736113548,0.0003,0.0003,0.08312327455576823
,,,,,315999,5846.1826,1000,,,,,,,,,,
,,,,,316000,,,-487.58380126953125,-5.840965270996094,2.0058796405792236,486.263427734375,486.3736267089844,0.08328534089957464,0.025415826588869095,0.0003,0.0003,0.08328104645951799
,,,,,316999,5914.8345,1000,,,,,,,,,,
,,,,,317000,,,-495.08685302734375,-5.782302379608154,1.9370614290237427,493.80133056640625,494.10113525390625,0.08305404823538082,0.00027864566072821617,0.0003,0.0003,0.0830539143488638
,,,,,317999,5876.146,1000,,,,,,,,,,
,,,,,318000,,,-491.71343994140625,-5.421810150146484,1.8626164197921753,490.73858642578125,490.5546875,0.08280829773570327,0.01038052886724472,0.0003,0.0003,0.0828082311847899
,,,,,318999,5978.818,1000,,,,,,,,,,
,,,,,319000,,,-496.9937438964844,-5.62835168838501,1.941788911819458,495.835693359375,495.7785949707031,0.08202855192240807,0.0013535302132368088,0.0003,0.0003,0.08203066586034348
,,,,,319999,5899.483,1000,,,,,,,,,,
5944.451,57.149982,6041.0317,5862.137,1000.0,320000,,,-494.5527648925781,-6.562477111816406,2.1178359985351562,493.2320556640625,493.390380859375,0.0832123979006482,-0.04706401005387306,0.0003,0.0003,0.0832165519433762
,,,,,320999,5976.8184,1000,,,,,,,,,,
,,,,,321000,,,-495.6239929199219,-5.887004375457764,1.9052624702453613,494.5428466796875,494.45916748046875,0.0839020869764109,0.009335104376077652,0.0003,0.0003,0.08390154095863818
,,,,,321999,5933.9253,1000,,,,,,,,,,
,,,,,322000,,,-501.4845275878906,-6.297574043273926,1.8111507892608643,500.679443359375,500.4801025390625,0.08398077015003323,-0.03244105353951454,0.0003,0.0003,0.08398356274075217
,,,,,322999,6046.5093,1000,,,,,,,,,,
,,,,,323000,,,-495.53448486328125,-5.711981296539307,1.9321045875549316,494.55889892578125,494.4495849609375,0.08375273376811651,0.03848443925380707,0.0003,0.0003,0.08375258133480637
,,,,,323999,5942.265,1000,,,,,,,,,,
,,,,,324000,,,-498.690673828125,-5.804644584655762,2.1674153804779053,497.6238708496094,497.6023864746094,0.08422255992342492,0.03166736289858818,0.0003,0.0003,0.08421877159628137
,,,,,324999,5955.1914,1000,,,,,,,,,,
5854.4355,83.26763,5944.244,5718.154,1000.0,325000,,,-494.70233154296875,-5.9586920738220215,2.2133889198303223,493.20166015625,493.18487548828125,0.08452331821138236,0.006810039281845093,0.0003,0.0003,0.08452413099687726
,,,,,325999,5834.8057,1000,,,,,,,,,,
,,,,,326000,,,-501.9451904296875,-5.734656810760498,1.6497716903686523,500.5675048828125,500.6807861328125,0.08469752526564603,0.007449764758348465,0.0003,0.0003,0.08469996638915403
,,,,,326999,5981.147,1000,,,,,,,,,,
,,,,,327000,,,-503.6461181640625,-5.684229373931885,2.036789894104004,502.82293701171875,502.43701171875,0.08481137049012202,0.013818426057696342,0.0003,0.0003,0.08480502871857006
,,,,,327999,6017.314,1000,,,,,,,,,,
,,,,,328000,,,-507.6484069824219,-5.862378120422363,2.236088275909424,506.9635009765625,506.5771484375,0.08493792319082426,0.010332956910133362,0.0003,0.0003,0.08494215003073435
,,,,,328999,6055.6143,1000,,,,,,,,,,
,,,,,329000,,,-502.0644836425781,-6.01297664642334,2.0356738567352295,500.8760681152344,500.780517578125,0.08468280783739955,-0.02062031254172325,0.0003,0.0003,0.08468430261998271
,,,,,329999,5712.896,1000,,,,,,,,,,
5995.9937,84.64957,6112.1055,5788.64,1000.0,330000,,,-503.8199462890625,-5.675746917724609,1.9838616847991943,502.9302062988281,503.05426025390625,0.08424701306581753,0.03618768975138664,0.0003,0.0003,0.08424257975978922
,,,,,330999,6078.2793,1000,,,,,,,,,,
,,,,,331000,,,-504.97100830078125,-6.054694175720215,1.635453224182129,503.55889892578125,503.74822998046875,0.08490108403265724,-0.016210133209824562,0.0003,0.0003,0.0849041355533853
,,,,,331999,5920.9946,1000,,,,,,,,,,
,,,,,332000,,,-503.51934814453125,-5.566439628601074,2.0889627933502197,502.2274169921875,502.24420166015625,0.08567131807018977,0.02791685238480568,0.0003,0.0003,0.08567193449392305
,,,,,332999,5900.022,1000,,,,,,,,,,
,,,,,333000,,,-507.2428894042969,-5.908788681030273,1.9435579776763916,506.1954650878906,506.14013671875,0.08536518655110369,-0.00042180344462394714,0.0003,0.0003,0.08536173976521137
,,,,,333999,6001.613,1000,,,,,,,,,,
,,,,,334000,,,-505.38568115234375,-5.937190532684326,1.96021568775177,504.583984375,504.8482971191406,0.08528431934745682,-0.001990952529013157,0.0003,0.0003,0.08528127142878694
,,,,,334999,6054.3555,1000,,,,,,,,,,
5963.8467,43.449703,6045.843,5915.0894,1000.0,335000,,,-510.59698486328125,-6.261777877807617,1.6770657300949097,509.6201477050781,509.63494873046875,0.08499238820940558,-0.02935493364930153,0.0003,0.0003,0.08499580266561935
,,,,,335999,6092.111,1000,,,,,,,,,,
,,,,,336000,,,-509.32861328125,-5.6740312576293945,1.8153862953186035,508.3404235839844,508.38623046875,0.08565328487296103,0.009745641611516476,0.0003,0.0003,0.0856563519769319
,,,,,336999,6075.7437,1000,,,,,,,,,,
,,,,,337000,,,-510.278564453125,-5.951231479644775,1.67287278175354,509.1375732421875,509.02508544921875,0.0863848563328712,0.010622913017868996,0.0003,0.0003,0.08638536607652107
,,,,,337999,6043.7134,1000,,,,,,,,,,
,,,,,338000,,,-506.69464111328125,-5.710123062133789,1.8943215608596802,505.2115478515625,505.38787841796875,0.08594060134908754,0.028776660561561584,0.0003,0.0003,0.08593730838084943
,,,,,338999,6116.5566,1000,,,,,,,,,,
,,,,,339000,,,-509.3780822753906,-5.806897163391113,2.5798375606536865,508.26605224609375,508.5789794921875,0.08525306407893662,0.01690303534269333,0.0003,0.0003,0.08524988976888748
,,,,,339999,6017.8677,1000,,,,,,,,,,
6079.6597,65.21328,6185.504,5993.9937,1000.0,340000,,,-512.345703125,-6.187466621398926,2.3141846656799316,511.37493896484375,511.0740966796875,0.08537136771059038,-0.013410959392786026,0.0003,0.0003,0.08537032945087746
,,,,,340999,6093.8506,1000,,,,,,,,,,
,,,,,341000,,,-510.5831604003906,-6.096639633178711,1.9916999340057373,509.73663330078125,509.8143310546875,0.0858256802980388,-0.0031394034158438444,0.0003,0.0003,0.08582738789125802
,,,,,341999,6110.4355,1000,,,,,,,,,,
,,,,,342000,,,-511.4248046875,-6.253032684326172,2.3876760005950928,510.1820983886719,510.1485290527344,0.08608080843044347,-0.03912563994526863,0.0003,0.0003,0.08608211072823554
,,,,,342999,6134.184,1000,,,,,,,,,,
,,,,,343000,,,-517.7742919921875,-5.716975688934326,2.1200621128082275,516.7906494140625,516.8555908203125,0.08657296784221477,0.01770884357392788,0.0003,0.0003,0.08657469268814039
,,,,,343999,6115.42,1000,,,,,,,,,,
,,,,,344000,,,-514.158203125,-6.088390827178955,2.7701117992401123,513.2408447265625,512.8380126953125,0.08657837750197693,-0.0003396822139620781,0.0003,0.0003,0.08657762803327723
,,,,,344999,6040.476,1000,,,,,,,,,,
6012.8564,300.83215,6197.2393,5138.8735,1000.0,345000,,,-515.982177734375,-5.694450378417969,2.465775489807129,514.8128051757812,514.9800415039062,0.08624479513535328,0.02322136051952839,0.0003,0.0003,0.0862446406265511
,,,,,345999,6024.1465,1000,,,,,,,,,,
,,,,,346000,,,-516.9827880859375,-5.890984535217285,1.5662157535552979,515.6456298828125,515.7469482421875,0.0863789719308717,0.013501299545168877,0.0003,0.0003,0.08638063300458
