Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.01043025217950344,78279,9.410710096359253,,74
200.0,0.0,200.0,200.0,200.0,170.0,67.08204,200.0,20.0,170.0,-0.03516923636198044,79299,9.531496047973633,,75
200.0,0.0,200.0,200.0,200.0,199.0,2.236068,200.0,194.0,199.0,-0.01365768164396286,80493,9.665652990341187,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.022113624960184097,81493,9.78380799293518,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.028460349887609482,82493,9.902775049209595,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.019678058102726936,83493,10.022807121276855,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.012649022974073887,84493,10.140619039535522,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.018205154687166214,85493,10.258472919464111,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0014317617751657963,86493,10.375639200210571,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.011326356790959835,87493,10.492566108703613,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.009987978264689445,88493,10.61142611503601,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.011152353137731552,89493,10.728957891464233,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.030148403719067574,90493,10.848017930984497,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.010373703204095364,91493,10.96620225906372,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0047620125114917755,92493,11.085052967071533,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0010906205279752612,93493,11.20500111579895,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.008709585294127464,94493,11.325302124023438,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.023674635216593742,95493,11.445297241210938,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.01977236196398735,96493,11.567035913467407,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.005756341852247715,97493,11.68696904182434,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.0020102791022509336,98493,11.805390119552612,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.011585164815187454,99493,11.925336122512817,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.016038240864872932,100493,12.047740936279297,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.013124465942382812,101493,12.166757106781006,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,0.003384185256436467,102493,12.286656141281128,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.004750454798340797,103493,12.406101942062378,,99
