Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,99000,,,4.044674873352051,32.17664337158203,32.43314743041992,183.6168975830078,0.8370625,9.385406250000001e-05
,,,,,99396,140.0,1618,,,,,,
,,,,,99882,190.0,1970,,,,,,
329.0,48.466484,390.0,270.0,2045.2,100000,,,2.281782627105713,25.375808715820312,25.14999771118164,110.16816711425781,0.835,9.374989583333334e-05
,,,,,100430,280.0,2202,,,,,,
,,,,,100955,370.0,2114,,,,,,
,,,,,101000,,,9.834598541259766,27.37615966796875,27.465543746948242,259.6326904296875,0.8329375,9.364572916666668e-05
,,,,,101490,300.0,2170,,,,,,
,,,,,102000,,,10.839783668518066,32.282127380371094,30.092613220214844,796.517822265625,0.830875,9.35415625e-05
,,,,,102121,310.0,2546,,,,,,
,,,,,102568,260.0,1818,,,,,,
,,,,,103000,310.0,1738,,,,,,
,,,,,103000,,,4.507391452789307,28.840042114257812,29.877370834350586,302.1094970703125,0.8288125,9.343739583333334e-05
,,,,,103489,200.0,1962,,,,,,
,,,,,103991,250.0,2026,,,,,,
,,,,,104000,,,6.660506248474121,28.1611385345459,28.21793556213379,268.7818908691406,0.82675,9.333322916666666e-05
,,,,,104456,250.0,1866,,,,,,
,,,,,105000,,,77.60978698730469,28.25351905822754,29.42537498474121,2648.97021484375,0.8246875,9.32290625e-05
,,,,,105054,320.0,2418,,,,,,
,,,,,105754,430.0,2826,,,,,,
,,,,,106000,,,4.337818145751953,31.866533279418945,30.929306030273438,328.9469299316406,0.8226249999999999,9.312489583333333e-05
,,,,,106172,330.0,1690,,,,,,
,,,,,106587,230.0,1658,,,,,,
,,,,,107000,,,2.548051357269287,33.26861572265625,33.573516845703125,172.76068115234375,0.8205625,9.302072916666668e-05
,,,,,107031,180.0,1786,,,,,,
,,,,,107536,180.0,2050,,,,,,
,,,,,108000,,,3.8089334964752197,32.76714324951172,33.42640686035156,294.36810302734375,0.8185,9.29165625e-05
,,,,,108051,270.0,2058,,,,,,
,,,,,108651,480.0,2402,,,,,,
,,,,,109000,,,4.475649356842041,31.240341186523438,31.265195846557617,285.57366943359375,0.8164374999999999,9.281239583333335e-05
,,,,,109045,300.0,1586,,,,,,
,,,,,109519,290.0,1906,,,,,,
648.0,454.02203,1540.0,330.0,2763.6,110000,,,3.244528293609619,35.35035705566406,35.15843963623047,146.9949951171875,0.8143750000000001,9.270822916666668e-05
,,,,,110158,230.0,2578,,,,,,
,,,,,110556,230.0,1594,,,,,,
,,,,,111000,,,6.764432907104492,32.831947326660156,32.97029113769531,228.8467254638672,0.8123125,9.26040625e-05
,,,,,111014,230.0,1850,,,,,,
,,,,,111481,160.0,1890,,,,,,
,,,,,111956,200.0,1906,,,,,,
,,,,,112000,,,3.11959171295166,32.24623107910156,31.674293518066406,187.5892791748047,0.81025,9.249989583333333e-05
,,,,,112381,340.0,1706,,,,,,
,,,,,113000,,,7.549543380737305,34.182621002197266,33.76472473144531,270.7169189453125,0.8081875000000001,9.239572916666666e-05
,,,,,113063,340.0,2746,,,,,,
,,,,,113557,300.0,1978,,,,,,
,,,,,114000,,,8.978384017944336,37.548789978027344,37.75103759765625,196.0023956298828,0.806125,9.22915625e-05
,,,,,114092,240.0,2154,,,,,,
,,,,,114576,210.0,1946,,,,,,
,,,,,115000,,,1.7891087532043457,29.730030059814453,29.678539276123047,116.54904174804688,0.8040625,9.218739583333333e-05
,,,,,115032,200.0,1826,,,,,,
,,,,,115578,420.0,2194,,,,,,
,,,,,116000,,,7.954217433929443,32.272186279296875,33.494110107421875,390.5566101074219,0.802,9.208322916666667e-05
,,,,,116312,680.0,2938,,,,,,
,,,,,116795,370.0,1954,,,,,,
,,,,,117000,,,6.588040351867676,32.165870666503906,32.994441986083984,289.4337158203125,0.7999375,9.19790625e-05
,,,,,117257,220.0,1850,,,,,,
,,,,,117677,240.0,1690,,,,,,
,,,,,118000,,,7.518697261810303,35.5341796875,36.0833740234375,236.37474060058594,0.797875,9.187489583333334e-05
,,,,,118312,310.0,2562,,,,,,
,,,,,118851,280.0,2178,,,,,,
,,,,,119000,,,16.284095764160156,29.672550201416016,29.57707405090332,228.47283935546875,0.7958125,9.177072916666667e-05
,,,,,119409,300.0,2242,,,,,,
,,,,,119955,300.0,2186,,,,,,
244.0,8.0,260.0,240.0,1998.8,120000,,,9.901899337768555,33.15128707885742,33.02693176269531,208.67282104492188,0.79375,9.16665625e-05
,,,,,120439,350.0,1954,,,,,,
,,,,,120894,210.0,1834,,,,,,
,,,,,121000,,,4.602414131164551,33.063777923583984,32.94771194458008,193.76649475097656,0.7916875,9.156239583333333e-05
,,,,,121297,160.0,1618,,,,,,
,,,,,121775,210.0,1930,,,,,,
,,,,,122000,,,8.006030082702637,34.17655944824219,34.02004623413086,166.52459716796875,0.789625,9.145822916666667e-05
,,,,,122211,190.0,1746,,,,,,
,,,,,122851,530.0,2570,,,,,,
,,,,,123000,,,25.290809631347656,31.870670318603516,31.456836700439453,409.76092529296875,0.7875625,9.13540625e-05
,,,,,123480,410.0,2522,,,,,,
,,,,,123999,270.0,2098,,,,,,
,,,,,124000,,,4.454663276672363,32.56172180175781,31.522762298583984,342.8085632324219,0.7855,9.124989583333334e-05
,,,,,124474,370.0,1906,,,,,,
,,,,,125000,,,5.907264232635498,34.32648468017578,33.79804992675781,234.0073699951172,0.7834375,9.114572916666667e-05
,,,,,125209,530.0,2954,,,,,,
,,,,,125865,370.0,2642,,,,,,
,,,,,126000,,,6.441330909729004,33.642173767089844,33.41638946533203,137.70343017578125,0.781375,9.10415625e-05
,,,,,126328,230.0,1858,,,,,,
,,,,,126864,210.0,2170,,,,,,
,,,,,127000,,,13.64535903930664,31.948257446289062,32.409027099609375,274.6993103027344,0.7793125,9.093739583333334e-05
,,,,,127325,300.0,1874,,,,,,
,,,,,127824,250.0,2010,,,,,,
,,,,,128000,,,14.831964492797852,36.47922134399414,38.13349151611328,618.057373046875,0.77725,9.083322916666667e-05
,,,,,128295,350.0,1890,,,,,,
,,,,,128803,310.0,2042,,,,,,
,,,,,129000,,,158.34310913085938,27.780765533447266,28.551746368408203,584.1773071289062,0.7751875,9.072906250000001e-05
,,,,,129260,330.0,1850,,,,,,
,,,,,129722,250.0,1874,,,,,,
397.0,153.36557,540.0,190.0,2291.6,130000,,,3.7971737384796143,32.43926239013672,31.571393966674805,320.48004150390625,0.7731250000000001,9.062489583333333e-05
,,,,,130372,210.0,2626,,,,,,
,,,,,130974,370.0,2434,,,,,,
,,,,,131000,,,2.6088297367095947,38.830810546875,38.95050048828125,154.28280639648438,0.7710625,9.052072916666667e-05
,,,,,131441,230.0,1882,,,,,,
,,,,,132000,,,4.264975547790527,35.071861267089844,35.63701629638672,167.81268310546875,0.769,9.04165625e-05
,,,,,132131,470.0,2778,,,,,,
,,,,,132604,300.0,1922,,,,,,
,,,,,133000,,,7.461549758911133,33.482154846191406,34.994606018066406,443.5514221191406,0.7669375,9.031239583333334e-05
