Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,131000,,,3.3061001300811768,36.02431106567383,36.571720123291016,62.14973068237305,0.21399999999999997,0.001
,,,,,131639,67.59987,1000,,,,,,
,,,,,132000,,,56.16179275512695,37.23103713989258,38.533485412597656,196.67076110839844,0.20799999999999996,0.001
,,,,,132639,113.49267,1000,,,,,,
,,,,,133000,,,33.031166076660156,42.31623077392578,42.229835510253906,106.57037353515625,0.20199999999999996,0.001
,,,,,133152,-9.960381,513,,,,,,
,,,,,134000,,,4.269508361816406,33.171913146972656,32.967193603515625,49.173763275146484,0.19599999999999995,0.001
,,,,,134152,127.372765,1000,,,,,,
,,,,,135000,,,5.012301445007324,47.86618423461914,47.51494216918945,53.99317932128906,0.18999999999999995,0.001
,,,,,135152,98.225235,1000,,,,,,
,,,,,135397,252.16031,245,,,,,,
,,,,,136000,,,14.27219295501709,39.21034622192383,39.76234817504883,69.93991088867188,0.18400000000000005,0.001
,,,,,136397,159.37369,1000,,,,,,
,,,,,136868,211.62308,471,,,,,,
,,,,,137000,,,9.352096557617188,28.645206451416016,29.08390235900879,66.97055053710938,0.17799999999999994,0.001
,,,,,137868,96.14419,1000,,,,,,
,,,,,138000,,,4.742693901062012,35.404232025146484,35.5949821472168,61.69890213012695,0.17199999999999993,0.001
,,,,,138463,298.96393,595,,,,,,
,,,,,138787,-163.62192,324,,,,,,
,,,,,139000,,,15.757696151733398,39.46228790283203,39.45573425292969,60.196876525878906,0.16600000000000004,0.001
,,,,,139065,248.36603,278,,,,,,
266.65375,36.799,306.07867,189.37987,321.9,140000,,,5.523326873779297,27.979188919067383,28.155284881591797,54.55485153198242,0.15999999999999992,0.001
,,,,,140023,208.00185,958,,,,,,
,,,,,141000,,,13.662002563476562,29.822324752807617,30.576122283935547,81.6814193725586,0.15400000000000003,0.001
,,,,,141023,92.02039,1000,,,,,,
,,,,,141544,217.91603,521,,,,,,
,,,,,142000,,,9.376373291015625,39.26287078857422,39.725189208984375,69.83502960205078,0.14800000000000002,0.001
,,,,,142232,280.62012,688,,,,,,
,,,,,142566,282.95813,334,,,,,,
,,,,,143000,,,13.39295768737793,33.870086669921875,33.04644775390625,81.086181640625,0.1419999999999999,0.001
,,,,,143198,268.99374,632,,,,,,
,,,,,143556,303.26343,358,,,,,,
,,,,,143875,-83.58036,319,,,,,,
,,,,,144000,,,8.51364517211914,28.67836570739746,28.367517471313477,53.87026596069336,0.136,0.001
,,,,,144875,57.671974,1000,,,,,,
,,,,,145000,,,6.043369293212891,34.12193298339844,33.70765686035156,35.656742095947266,0.13,0.001
,,,,,145677,132.70609,802,,,,,,
,,,,,145970,253.35468,293,,,,,,
,,,,,146000,,,4.464100360870361,39.72376251220703,39.989830017089844,46.64708709716797,0.12399999999999989,0.001
,,,,,146321,209.96826,351,,,,,,
,,,,,146686,253.1537,365,,,,,,
,,,,,147000,,,13.89608097076416,44.879173278808594,44.82723617553711,56.119022369384766,0.118,0.001
,,,,,147146,265.72345,460,,,,,,
,,,,,148000,,,4.3152570724487305,40.990543365478516,41.069480895996094,32.073951721191406,0.11199999999999999,0.001
,,,,,148025,274.4168,879,,,,,,
,,,,,148628,262.87366,603,,,,,,
,,,,,149000,,,7.070107460021973,50.241302490234375,50.61745071411133,41.678680419921875,0.10599999999999998,0.001
,,,,,149120,181.09615,492,,,,,,
,,,,,149911,241.93004,791,,,,,,
122.40686,118.146866,235.6533,-207.0094,762.7,150000,,,9.272650718688965,47.173919677734375,46.702030181884766,73.85762786865234,0.1,0.001
,,,,,150375,216.75955,464,,,,,,
,,,,,151000,,,5.775684833526611,27.452167510986328,26.894611358642578,55.52259826660156,0.09946666666666668,0.001
,,,,,151375,-4.8058105,1000,,,,,,
,,,,,151790,251.03326,415,,,,,,
,,,,,152000,,,5.485032081604004,36.87516784667969,36.97661590576172,63.26848220825195,0.09893333333333335,0.001
,,,,,152346,175.04776,556,,,,,,
,,,,,152585,230.23004,239,,,,,,
,,,,,152933,277.9378,348,,,,,,
,,,,,153000,,,5.979267120361328,43.46730041503906,43.49701690673828,40.20873260498047,0.0984,0.001
,,,,,153817,244.47731,884,,,,,,
,,,,,154000,,,42.43135070800781,29.60039520263672,28.17882537841797,134.34506225585938,0.09786666666666667,0.001
,,,,,154105,265.48407,288,,,,,,
,,,,,154938,240.34355,833,,,,,,
,,,,,155000,,,4.211595058441162,45.180721282958984,45.13762664794922,41.30272674560547,0.09733333333333334,0.001
,,,,,155520,284.87097,582,,,,,,
,,,,,156000,,,4.409467697143555,45.24641418457031,45.58681106567383,41.18684387207031,0.09680000000000001,0.001
,,,,,156185,280.25793,665,,,,,,
,,,,,156706,205.1081,521,,,,,,
,,,,,157000,,,10.870439529418945,37.7369384765625,36.85211181640625,87.93246459960938,0.09626666666666667,0.001
,,,,,157706,44.952732,1000,,,,,,
,,,,,158000,,,9.00640869140625,33.11787414550781,32.73030471801758,50.041297912597656,0.09573333333333334,0.001
,,,,,158346,265.0542,640,,,,,,
,,,,,158707,216.44208,361,,,,,,
,,,,,159000,,,6.160900592803955,48.76009750366211,48.832069396972656,44.52388000488281,0.0952,0.001
,,,,,159091,250.68105,384,,,,,,
220.61865,46.674667,286.25168,161.69183,336.7,160000,,,5.149848937988281,48.945396423339844,48.69999694824219,40.33578109741211,0.09466666666666668,0.001
,,,,,160091,111.29382,1000,,,,,,
,,,,,160813,203.2248,722,,,,,,
,,,,,161000,,,13.085254669189453,37.0743408203125,36.44575881958008,74.26397705078125,0.09413333333333333,0.001
,,,,,161813,-17.861074,1000,,,,,,
,,,,,162000,,,14.814667701721191,41.33599853515625,42.01133728027344,98.8715591430664,0.0936,0.001
,,,,,162813,33.27621,1000,,,,,,
,,,,,163000,,,6.294244766235352,40.866050720214844,40.64415740966797,50.69947814941406,0.09306666666666667,0.001
,,,,,163813,80.63196,1000,,,,,,
,,,,,164000,,,2.8741931915283203,53.989524841308594,54.329368591308594,39.22232437133789,0.09253333333333334,0.001
,,,,,164592,249.4178,779,,,,,,
,,,,,164794,292.65472,202,,,,,,
,,,,,165000,,,6.0916547775268555,34.1961555480957,34.79946517944336,58.53920364379883,0.092,0.001
,,,,,165067,265.54135,273,,,,,,
,,,,,165245,264.00272,178,,,,,,
,,,,,165509,277.52863,264,,,,,,
,,,,,166000,,,11.085798263549805,34.657814025878906,34.838680267333984,58.67177963256836,0.09146666666666667,0.001
,,,,,166072,232.61516,563,,,,,,
,,,,,166906,185.00497,834,,,,,,
,,,,,167000,,,4.077846527099609,38.90851593017578,38.88422775268555,45.551822662353516,0.09093333333333334,0.001
,,,,,167597,279.61908,691,,,,,,
,,,,,168000,,,4.4210896492004395,41.286720275878906,41.95909881591797,51.05576705932617,0.09040000000000001,0.001
,,,,,168023,146.72595,426,,,,,,
,,,,,169000,,,5.452582836151123,40.306156158447266,40.34792709350586,37.11497497558594,0.08986666666666668,0.001
,,,,,169023,54.813683,1000,,,,,,
,,,,,169473,237.76514,450,,,,,,
179.00798,70.398315,276.10614,33.34551,646.3,170000,,,22.145505905151367,39.82354736328125,38.96503448486328,112.17040252685547,0.08933333333333333,0.001
,,,,,170285,253.88782,812,,,,,,
,,,,,170812,153.57904,527,,,,,,
,,,,,171000,,,5.721480369567871,35.96147918701172,35.79966735839844,55.36383819580078,0.0888,0.001
,,,,,171812,96.49673,1000,,,,,,
,,,,,172000,,,6.024459362030029,35.041404724121094,35.362953186035156,64.14875030517578,0.08826666666666667,0.001
,,,,,172156,232.07738,344,,,,,,
,,,,,172258,19.255936,102,,,,,,
,,,,,172515,226.5999,257,,,,,,
,,,,,173000,,,4.251017093658447,45.24756622314453,45.64384460449219,60.10734176635742,0.08773333333333334,0.001
,,,,,173165,212.45477,650,,,,,,
,,,,,173558,291.63254,393,,,,,,
,,,,,173815,232.37816,257,,,,,,
,,,,,174000,,,55.62215805053711,26.372703552246094,25.191879272460938,125.52703094482422,0.0872,0.001
,,,,,174396,292.98218,581,,,,,,
,,,,,174978,256.2989,582,,,,,,
,,,,,175000,,,67.20256042480469,49.109596252441406,50.497310638427734,166.20745849609375,0.08666666666666667,0.001
,,,,,175523,247.83112,545,,,,,,
,,,,,176000,,,4.805404186248779,41.146732330322266,41.08562469482422,56.40937805175781,0.08613333333333334,0.001
,,,,,176258,212.60495,735,,,,,,
,,,,,176694,302.33728,436,,,,,,
,,,,,177000,,,7.800605773925781,43.92152404785156,43.58203125,57.02324295043945,0.08560000000000001,0.001
,,,,,177581,172.76468,887,,,,,,
,,,,,177907,243.64087,326,,,,,,
,,,,,178000,,,19.57037925720215,46.186607360839844,45.116756439208984,69.18721008300781,0.08506666666666667,0.001
,,,,,178246,258.7223,339,,,,,,
,,,,,178614,272.41888,368,,,,,,
,,,,,179000,,,4.69974422454834,43.984275817871094,43.819244384765625,44.653602600097656,0.08453333333333334,0.001
,,,,,179282,266.14026,668,,,,,,
,,,,,179654,-321.45502,372,,,,,,
149.06076,140.223,284.38,-160.45105,450.7,180000,,,24.948129653930664,43.60562515258789,44.341888427734375,59.25811004638672,0.084,0.001
,,,,,180112,169.90436,458,,,,,,
,,,,,180513,218.23227,401,,,,,,
,,,,,180828,273.0498,315,,,,,,
,,,,,181000,,,34.73554611206055,47.841888427734375,48.40327835083008,159.5828399658203,0.08346666666666668,0.001
,,,,,181245,184.7712,417,,,,,,
,,,,,181505,251.39272,260,,,,,,
,,,,,181952,276.7875,447,,,,,,
,,,,,182000,,,5.1404643058776855,53.26001739501953,53.4463996887207,44.20595169067383,0.08293333333333333,0.001
,,,,,182239,288.31403,287,,,,,,
,,,,,182942,267.0517,703,,,,,,
,,,,,183000,,,3.870651960372925,43.198577880859375,42.939613342285156,51.78256607055664,0.0824,0.001
,,,,,183241,291.5946,299,,,,,,
,,,,,183891,-98.954735,650,,,,,,
,,,,,184000,,,119.55790710449219,43.742347717285156,45.00411605834961,57.13081741333008,0.08186666666666667,0.001
,,,,,184232,229.06467,341,,,,,,
,,,,,184436,13.829468,204,,,,,,
,,,,,184639,280.58038,203,,,,,,
,,,,,185000,,,15.20302963256836,40.45015335083008,40.05677032470703,67.01317596435547,0.08133333333333334,0.001
,,,,,185068,153.00485,429,,,,,,
,,,,,185350,214.66226,282,,,,,,
,,,,,185746,260.85114,396,,,,,,
,,,,,186000,,,7.397154808044434,42.64104080200195,43.72779083251953,115.56576538085938,0.08080000000000001,0.001
,,,,,186049,237.35976,303,,,,,,
,,,,,186309,227.72647,260,,,,,,
,,,,,186789,228.02098,480,,,,,,
,,,,,187000,,,5.479567527770996,45.95124053955078,45.50408935546875,44.99277114868164,0.08026666666666667,0.001
,,,,,187789,-105.25652,1000,,,,,,
,,,,,188000,,,3.8020031452178955,45.622276306152344,45.029052734375,51.629573822021484,0.07973333333333334,0.001
,,,,,188544,251.2968,755,,,,,,
,,,,,189000,,,6.382453441619873,45.731666564941406,46.43019104003906,53.83762741088867,0.0792,0.001
,,,,,189352,179.39256,808,,,,,,
233.61568,51.65272,298.05316,126.47119,468.6,190000,,,9.539135932922363,40.74443054199219,41.27442932128906,44.789241790771484,0.07866666666666668,0.001
,,,,,190091,254.82187,739,,,,,,
,,,,,190712,280.35788,621,,,,,,
,,,,,191000,,,13.018710136413574,43.52928924560547,43.61994171142578,62.134037017822266,0.07813333333333333,0.001
,,,,,191306,166.66864,594,,,,,,
,,,,,191973,191.95805,667,,,,,,
,,,,,192000,,,5.343012809753418,47.312744140625,46.74815368652344,41.219886779785156,0.0776,0.001
,,,,,192679,145.7244,706,,,,,,
,,,,,192902,251.47626,223,,,,,,
,,,,,193000,,,6.259623050689697,28.298080444335938,27.677536010742188,43.600067138671875,0.07706666666666667,0.001
,,,,,193902,60.40189,1000,,,,,,
,,,,,194000,,,12.32490348815918,42.799476623535156,43.10498046875,63.41462326049805,0.07653333333333334,0.001
,,,,,194231,298.13864,329,,,,,,
,,,,,194804,229.65329,573,,,,,,
,,,,,195000,,,2.631493330001831,47.4435920715332,46.936363220214844,37.7253303527832,0.07600000000000001,0.001
,,,,,195341,160.36525,537,,,,,,
,,,,,195765,286.93817,424,,,,,,
,,,,,196000,,,8.035521507263184,39.656593322753906,39.08632278442383,68.86907958984375,0.07546666666666668,0.001
,,,,,196095,249.42784,330,,,,,,
,,,,,196413,233.16568,318,,,,,,
,,,,,197000,,,59.747528076171875,45.82659912109375,46.75530242919922,82.27710723876953,0.07493333333333334,0.001
,,,,,197413,45.77951,1000,,,,,,
,,,,,197648,247.09155,235,,,,,,
,,,,,198000,,,13.125686645507812,40.50979232788086,40.437686920166016,69.29427337646484,0.07440000000000001,0.001
,,,,,198228,251.96867,580,,,,,,
,,,,,198685,260.67065,457,,,,,,
,,,,,199000,,,3.8336048126220703,51.91061019897461,51.59947967529297,41.210636138916016,0.07386666666666666,0.001
,,,,,199170,220.69165,485,,,,,,
,,,,,199572,237.5775,402,,,,,,
,,,,,199962,217.53383,390,,,,,,
259.45465,13.091487,278.44327,228.96297,238.5,200000,,,6.001724720001221,39.651973724365234,40.3411865234375,87.94099426269531,0.07333333333333333,0.001
,,,,,200206,260.08572,244,,,,,,
,,,,,200816,271.39886,610,,,,,,
,,,,,201000,,,4.797701358795166,45.7604866027832,46.11607360839844,69.05139923095703,0.0728,0.001
,,,,,201640,262.7704,824,,,,,,
,,,,,201905,219.80545,265,,,,,,
,,,,,202000,,,5.293315887451172,62.3665885925293,63.397884368896484,84.97693634033203,0.07226666666666667,0.001
,,,,,202153,246.57104,248,,,,,,
,,,,,202460,233.56577,307,,,,,,
,,,,,202833,235.4782,373,,,,,,
,,,,,203000,,,6.014366626739502,41.00661849975586,41.06005096435547,45.79127502441406,0.07173333333333334,0.001
,,,,,203435,265.51117,602,,,,,,
,,,,,203781,222.81793,346,,,,,,
,,,,,204000,,,3.836928129196167,42.206329345703125,42.76457977294922,44.956634521484375,0.07120000000000001,0.001
,,,,,204020,240.46677,239,,,,,,
,,,,,204305,-227.02336,285,,,,,,
,,,,,204721,219.81784,416,,,,,,
,,,,,204933,231.71909,212,,,,,,
,,,,,205000,,,14.311878204345703,35.262001037597656,35.38739776611328,102.76226806640625,0.07066666666666667,0.001
,,,,,205428,212.94489,495,,,,,,
,,,,,205679,-215.32495,251,,,,,,
,,,,,205949,286.81067,270,,,,,,
,,,,,206000,,,5.822977066040039,47.088905334472656,47.278099060058594,44.23468780517578,0.07013333333333334,0.001
,,,,,206325,233.99716,376,,,,,,
,,,,,206842,267.8717,517,,,,,,
,,,,,207000,,,5.926493167877197,46.5447998046875,46.939414978027344,41.256805419921875,0.06960000000000001,0.001
,,,,,207122,-178.02028,280,,,,,,
,,,,,207370,244.18724,248,,,,,,
,,,,,207816,216.54718,446,,,,,,
,,,,,208000,,,9.223560333251953,47.830406188964844,47.79281234741211,50.714744567871094,0.06906666666666667,0.001
,,,,,208069,284.6657,253,,,,,,
,,,,,208671,250.01999,602,,,,,,
,,,,,209000,,,28.680702209472656,51.03982925415039,50.25965118408203,218.8890380859375,0.06853333333333333,0.001
,,,,,209081,245.06303,410,,,,,,
,,,,,209360,281.72803,279,,,,,,
205.425,106.41481,315.59735,-90.47891,352.7,210000,,,9.591866493225098,44.09619140625,44.266971588134766,48.971412658691406,0.068,0.001
,,,,,210211,194.60794,851,,,,,,
,,,,,210575,271.10526,364,,,,,,
,,,,,211000,,,5.469199180603027,48.90847396850586,49.56422805786133,58.2937126159668,0.06746666666666667,0.001
,,,,,211321,211.03418,746,,,,,,
,,,,,211514,238.54361,193,,,,,,
,,,,,212000,,,5.534664154052734,63.39108657836914,62.92388153076172,37.59809112548828,0.06693333333333334,0.001
,,,,,212031,219.51138,517,,,,,,
,,,,,212281,226.70834,250,,,,,,
,,,,,212734,276.24298,453,,,,,,
,,,,,213000,,,2.2752671241760254,44.68267822265625,44.334800720214844,26.05901336669922,0.06640000000000001,0.001
,,,,,213193,187.8269,459,,,,,,
,,,,,214000,,,50.30215072631836,50.149864196777344,50.744903564453125,177.72128295898438,0.06586666666666667,0.001
,,,,,214193,74.32764,1000,,,,,,
,,,,,215000,,,5.478239059448242,46.930572509765625,47.04467010498047,47.79334259033203,0.06533333333333333,0.001
,,,,,215193,-71.07117,1000,,,,,,
,,,,,215614,244.74606,421,,,,,,
,,,,,216000,,,24.254682540893555,46.91865539550781,46.64112091064453,125.88089752197266,0.0648,0.001
,,,,,216484,159.93378,870,,,,,,
,,,,,216984,281.1762,500,,,,,,
,,,,,217000,,,10.230513572692871,55.42390441894531,55.066558837890625,58.123741149902344,0.06426666666666667,0.001
,,,,,217414,164.99652,430,,,,,,
,,,,,217750,252.08554,336,,,,,,
,,,,,218000,,,12.374371528625488,51.35676574707031,52.35064697265625,76.34648132324219,0.06373333333333334,0.001
,,,,,218046,227.14127,296,,,,,,
,,,,,218470,223.07938,424,,,,,,
,,,,,218905,166.40349,435,,,,,,
,,,,,219000,,,4.532497406005859,56.83763885498047,57.237510681152344,47.34744644165039,0.0632,0.001
,,,,,219298,169.51541,393,,,,,,
,,,,,219827,217.14992,529,,,,,,
186.33615,37.15569,234.69539,106.03917,568.1,220000,,,47.7622184753418,51.675697326660156,52.57354736328125,122.510498046875,0.06266666666666668,0.001
,,,,,220115,236.93561,288,,,,,,
,,,,,220464,240.73624,349,,,,,,
,,,,,220781,212.17894,317,,,,,,
,,,,,221000,,,6.878888130187988,52.73338317871094,52.70933532714844,49.919883728027344,0.06213333333333334,0.001
,,,,,221147,232.55753,366,,,,,,
,,,,,221454,172.50822,307,,,,,,
,,,,,222000,,,4.312696933746338,51.453857421875,51.1240234375,47.79640579223633,0.06160000000000001,0.001
,,,,,222190,237.2407,736,,,,,,
,,,,,222520,225.34668,330,,,,,,
,,,,,222956,241.50201,436,,,,,,
,,,,,223000,,,62.13172912597656,56.86334991455078,57.32162094116211,164.7200927734375,0.06106666666666667,0.001
,,,,,223457,144.26186,501,,,,,,
,,,,,223766,236.5862,309,,,,,,
,,,,,224000,,,7.395539283752441,54.862396240234375,54.46913528442383,74.39623260498047,0.060533333333333335,0.001
,,,,,224235,200.89828,469,,,,,,
,,,,,225000,,,6.040031909942627,59.352516174316406,59.156211853027344,43.49357604980469,0.060000000000000005,0.001
,,,,,225235,103.92364,1000,,,,,,
,,,,,225636,-252.81091,401,,,,,,
,,,,,226000,,,6.256634712219238,50.08772277832031,50.17924118041992,44.94491958618164,0.05946666666666667,0.001
,,,,,226072,250.82321,436,,,,,,
,,,,,226437,258.98474,365,,,,,,
,,,,,226903,246.61188,466,,,,,,
,,,,,227000,,,5.140204429626465,57.88823699951172,57.8354606628418,50.537994384765625,0.05893333333333334,0.001
,,,,,227297,266.0692,394,,,,,,
,,,,,228000,,,23.2017879486084,53.022220611572266,53.75009536743164,96.26435852050781,0.0584,0.001
,,,,,228063,227.26326,766,,,,,,
,,,,,229000,,,6.348967552185059,44.517242431640625,44.47751235961914,44.691200256347656,0.05786666666666668,0.001
,,,,,229063,84.88196,1000,,,,,,
,,,,,229420,276.87698,357,,,,,,
,,,,,229732,248.53355,312,,,,,,
176.31427,79.861465,261.7738,-27.928396,645.4,230000,,,2.981907844543457,49.81855010986328,49.69071960449219,40.953330993652344,0.05733333333333334,0.001
,,,,,230053,258.2644,321,,,,,,
,,,,,230317,260.1969,264,,,,,,
,,,,,230607,251.8279,290,,,,,,
,,,,,231000,,,2.612234354019165,50.314910888671875,50.24525833129883,22.578927993774414,0.0568,0.001
,,,,,231174,240.82951,567,,,,,,
,,,,,231507,239.45676,333,,,,,,
,,,,,231816,237.02126,309,,,,,,
,,,,,232000,,,95.93926239013672,38.605384826660156,39.037208557128906,82.12875366210938,0.05626666666666667,0.001
,,,,,232142,262.87164,326,,,,,,
,,,,,232595,239.3105,453,,,,,,
,,,,,232816,274.81448,221,,,,,,
,,,,,233000,,,15.474700927734375,58.50420379638672,58.39686584472656,92.57725524902344,0.055733333333333336,0.001
,,,,,233277,164.2953,461,,,,,,
,,,,,233731,245.8546,454,,,,,,
,,,,,234000,,,6.862882614135742,60.49346160888672,60.47714614868164,37.93033981323242,0.0552,0.001
,,,,,234189,233.79648,458,,,,,,
,,,,,235000,,,3.6393587589263916,49.754554748535156,49.79472351074219,39.02478790283203,0.054666666666666676,0.001
,,,,,235078,214.86823,889,,,,,,
,,,,,235281,6.0948257,203,,,,,,
,,,,,235789,226.55438,508,,,,,,
,,,,,236000,,,4.355877876281738,51.60578918457031,51.267555236816406,39.865169525146484,0.05413333333333334,0.001
,,,,,236789,101.2648,1000,,,,,,
,,,,,236957,254.63919,168,,,,,,
,,,,,237000,,,7.221005439758301,50.31459045410156,50.33085632324219,54.73883819580078,0.05360000000000001,0.001
,,,,,237218,209.25607,261,,,,,,
,,,,,237608,279.1463,390,,,,,,
,,,,,237894,230.94107,286,,,,,,
,,,,,238000,,,223.73341369628906,57.826148986816406,55.42478942871094,88.40221405029297,0.05306666666666667,0.001
,,,,,238349,237.1794,455,,,,,,
,,,,,238572,277.61902,223,,,,,,
,,,,,238757,247.29063,185,,,,,,
,,,,,239000,,,10.817068099975586,53.58333206176758,53.861900329589844,84.36796569824219,0.052533333333333335,0.001
,,,,,239111,-95.566124,354,,,,,,
,,,,,239394,1.5061569,283,,,,,,
143.89627,112.74815,261.75128,-84.34741,625.7,240000,,,11.131994247436523,43.66096496582031,43.34278106689453,63.59442138671875,0.052000000000000005,0.001
,,,,,240346,227.19972,952,,,,,,
,,,,,240689,252.27599,343,,,,,,
,,,,,241000,,,93.94511413574219,45.944183349609375,46.86463165283203,78.57652282714844,0.05146666666666667,0.001
,,,,,241237,225.51965,548,,,,,,
,,,,,241615,231.42534,378,,,,,,
,,,,,242000,,,5.87991189956665,43.96199035644531,43.75082778930664,44.11874008178711,0.050933333333333344,0.001
,,,,,242312,248.74382,697,,,,,,
,,,,,242510,245.29616,198,,,,,,
,,,,,242687,276.06744,177,,,,,,
,,,,,242931,251.46704,244,,,,,,
,,,,,243000,,,14.158273696899414,46.441802978515625,46.988067626953125,67.10603332519531,0.05040000000000001,0.001
,,,,,243171,-6.768669,240,,,,,,
,,,,,243706,196.68085,535,,,,,,
,,,,,243999,254.51906,293,,,,,,
,,,,,244000,,,3.0045738220214844,47.668861389160156,48.13575744628906,27.264738082885742,0.04986666666666667,0.001
,,,,,244246,246.50783,247,,,,,,
,,,,,244642,212.28712,396,,,,,,
,,,,,244912,255.2646,270,,,,,,
,,,,,245000,,,16.61612319946289,46.863216400146484,47.68922424316406,89.72992706298828,0.04933333333333334,0.001
,,,,,245397,253.72089,485,,,,,,
,,,,,245956,216.12326,559,,,,,,
,,,,,246000,,,20.22226905822754,51.927642822265625,52.36915969848633,104.58199310302734,0.0488,0.001
,,,,,246280,248.44376,324,,,,,,
,,,,,246628,250.48936,348,,,,,,
,,,,,247000,,,13.690958976745605,51.42386245727539,50.33631896972656,73.46829223632812,0.04826666666666667,0.001
,,,,,247426,140.27711,798,,,,,,
,,,,,247917,249.32654,491,,,,,,
,,,,,248000,,,14.40939712524414,49.295860290527344,49.803714752197266,119.70024871826172,0.047733333333333336,0.001
,,,,,248263,241.66127,346,,,,,,
,,,,,248667,276.84625,404,,,,,,
,,,,,248964,260.82275,297,,,,,,
,,,,,249000,,,7.389484405517578,50.14861297607422,49.707820892333984,50.57213592529297,0.0472,0.001
,,,,,249195,264.2198,231,,,,,,
,,,,,249651,282.67316,456,,,,,,
209.6123,64.57992,251.20074,21.85743,428.2,250000,,,6.4266204833984375,53.91155242919922,53.29866027832031,52.680362701416016,0.046666666666666676,0.001
,,,,,250291,233.89111,640,,,,,,
,,,,,250646,221.71365,355,,,,,,
,,,,,251000,,,66.91716003417969,47.20845031738281,46.01483154296875,124.7817153930664,0.04613333333333334,0.001
,,,,,251043,264.321,397,,,,,,
,,,,,251268,246.45491,225,,,,,,
,,,,,251970,274.6621,702,,,,,,
,,,,,252000,,,10.834339141845703,57.06214904785156,57.170074462890625,58.51142883300781,0.0456,0.001
,,,,,252396,216.40994,426,,,,,,
,,,,,252833,181.29016,437,,,,,,
,,,,,253000,,,5.449150085449219,53.781578063964844,53.556007385253906,47.816558837890625,0.04506666666666667,0.001
,,,,,253193,241.26176,360,,,,,,
,,,,,254000,,,14.102031707763672,62.35964584350586,62.40733337402344,70.6373062133789,0.044533333333333334,0.001
,,,,,254019,222.87471,826,,,,,,
,,,,,254239,267.8344,220,,,,,,
,,,,,254482,11.133514,243,,,,,,
,,,,,255000,,,8.73653507232666,52.47466278076172,52.48668670654297,47.959712982177734,0.04400000000000001,0.001
,,,,,255322,149.40054,840,,,,,,
,,,,,255770,243.19942,448,,,,,,
,,,,,255987,259.3994,217,,,,,,
,,,,,256000,,,6.086308002471924,56.94096755981445,56.77150344848633,37.26734161376953,0.043466666666666674,0.001
,,,,,256320,225.17596,333,,,,,,
,,,,,256641,246.85478,321,,,,,,
,,,,,257000,,,3.807020902633667,48.65234375,48.58775329589844,28.15203094482422,0.04293333333333334,0.001
,,,,,257136,186.42538,495,,,,,,
,,,,,257871,170.40454,735,,,,,,
,,,,,258000,,,5.342605113983154,58.99992370605469,58.365806579589844,60.8358154296875,0.04240000000000001,0.001
,,,,,258229,272.02216,358,,,,,,
,,,,,258550,273.68335,321,,,,,,
,,,,,258778,242.34619,228,,,,,,
,,,,,259000,,,21.20574378967285,53.872100830078125,53.410606384277344,74.0640869140625,0.04186666666666667,0.001
,,,,,259026,-19.061958,248,,,,,,
,,,,,259208,262.2199,182,,,,,,
,,,,,259715,200.58142,507,,,,,,
,,,,,259999,214.64664,284,,,,,,
79.07057,149.03079,269.56958,-243.05246,519.3,260000,,,4.405455589294434,53.582672119140625,54.159828186035156,47.72777557373047,0.04133333333333334,0.001
,,,,,260290,257.88574,291,,,,,,
,,,,,260499,282.93207,209,,,,,,
,,,,,261000,,,3.7819149494171143,62.90013122558594,62.62364196777344,33.24415588378906,0.0408,0.001
,,,,,261007,260.7608,508,,,,,,
,,,,,262000,,,3.643385887145996,69.07989501953125,69.47882080078125,47.57102966308594,0.040266666666666666,0.001
,,,,,262007,-90.160484,1000,,,,,,
,,,,,262646,232.82309,639,,,,,,
,,,,,263000,,,12.921107292175293,56.80686950683594,57.446693420410156,94.74340057373047,0.03973333333333334,0.001
,,,,,263289,235.61786,643,,,,,,
,,,,,263529,306.39252,240,,,,,,
,,,,,263814,221.58748,285,,,,,,
,,,,,264000,,,16.44314956665039,49.42953872680664,49.211708068847656,86.50013732910156,0.039200000000000006,0.001
,,,,,264195,250.91362,381,,,,,,
,,,,,264461,230.79103,266,,,,,,
,,,,,264726,256.34448,265,,,,,,
,,,,,265000,,,3.3840274810791016,49.11023712158203,49.4912109375,44.76130676269531,0.03866666666666667,0.001
,,,,,265038,293.48108,312,,,,,,
,,,,,265565,185.1277,527,,,,,,
,,,,,265827,252.81607,262,,,,,,
,,,,,266000,,,3.421760082244873,50.621131896972656,50.24751663208008,42.9854850769043,0.03813333333333334,0.001
,,,,,266100,282.27057,273,,,,,,
,,,,,266592,259.28754,492,,,,,,
,,,,,266772,274.4345,180,,,,,,
,,,,,267000,,,5.792778968811035,52.808021545410156,52.48377227783203,50.62274932861328,0.0376,0.001
,,,,,267087,276.14307,315,,,,,,
,,,,,267414,288.21295,327,,,,,,
,,,,,267695,226.71664,281,,,,,,
,,,,,268000,,,6.865134239196777,59.77381134033203,59.500244140625,77.18305206298828,0.03706666666666668,0.001
,,,,,268168,247.74272,473,,,,,,
,,,,,268602,284.9442,434,,,,,,
,,,,,269000,,,10.734153747558594,54.90599822998047,53.84032440185547,105.75592041015625,0.036533333333333334,0.001
,,,,,269155,247.19537,553,,,,,,
