Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,95.68626403808594,64693,7.921988010406494,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,93.42826843261719,65693,8.042916059494019,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,102.0420913696289,66693,8.163696050643921,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,92.46322631835938,67693,8.286089181900024,,63
200.0,0.0,200.0,200.0,200.0,191.83333,18.261223,200.0,151.0,191.83333333333334,92.45062255859375,68844,8.41913890838623,,64
180.0,28.284271,200.0,140.0,180.0,175.83333,54.03831,200.0,55.0,175.83333333333334,91.57491302490234,69899,8.557334184646606,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,96.74372100830078,70899,8.679832935333252,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,91.08959197998047,71899,8.80237102508545,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,98.59717559814453,72899,8.92483901977539,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,93.9073257446289,73899,9.051253080368042,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,92.09197998046875,74899,9.175425052642822,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,94.08990478515625,75899,9.299993991851807,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,97.38507080078125,76899,9.42586898803711,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,97.2507095336914,77899,9.550617933273315,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,98.246826171875,78899,9.67579197883606,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,100.25885772705078,79899,9.798017978668213,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,99.59123229980469,80899,9.923144102096558,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,102.24748229980469,81899,10.047024965286255,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,104.03168487548828,82899,10.171695947647095,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,105.24868774414062,83899,10.29561996459961,,79
200.0,0.0,200.0,200.0,200.0,174.66667,56.647053,200.0,48.0,174.66666666666666,103.7920150756836,84947,10.42042088508606,,80
137.25,66.8258,200.0,42.0,137.25,200.0,0.0,200.0,200.0,200.0,108.04093170166016,85947,10.557255029678345,,81
200.0,0.0,200.0,200.0,200.0,189.33333,23.85139,200.0,136.0,189.33333333333334,103.87068939208984,87083,10.690864086151123,,82
101.75,62.575455,200.0,35.0,101.75,177.16667,51.05689,200.0,63.0,177.16666666666666,101.62345886230469,88146,10.82020902633667,,83
199.66667,0.4714045,200.0,199.0,199.66666666666666,176.0,53.66563,200.0,56.0,176.0,102.78427124023438,89202,10.960957050323486,,84
126.75,74.53648,200.0,34.0,126.75,136.75,53.49007,200.0,60.0,136.75,80.0022201538086,90296,11.098598003387451,,85
122.75,61.815754,200.0,49.0,122.75,191.16667,13.221405,200.0,166.0,191.16666666666666,101.60153198242188,91443,11.237249851226807,,86
185.33333,20.7418,200.0,156.0,185.33333333333334,146.71428,40.555832,200.0,100.0,146.71428571428572,82.02884674072266,92470,11.373536109924316,,87
200.0,0.0,200.0,200.0,200.0,167.83333,49.208458,200.0,71.0,167.83333333333334,99.24555969238281,93477,11.49920916557312,,88
195.0,7.071068,200.0,185.0,195.0,166.83333,48.37498,200.0,80.0,166.83333333333334,95.64362335205078,94478,11.63587212562561,,89
200.0,0.0,200.0,200.0,200.0,184.33333,35.031734,200.0,106.0,184.33333333333334,98.25474548339844,95584,11.770226001739502,,90
200.0,0.0,200.0,200.0,200.0,172.83333,60.300407,200.0,38.0,172.83333333333334,104.01859283447266,96621,11.897534132003784,,91
200.0,0.0,200.0,200.0,200.0,191.16667,19.751932,200.0,147.0,191.16666666666666,105.15077209472656,97768,12.0333731174469,,92
200.0,0.0,200.0,200.0,200.0,184.66667,34.286377,200.0,108.0,184.66666666666666,102.11083984375,98876,12.16912293434143,,93
200.0,0.0,200.0,200.0,200.0,185.66667,32.05031,200.0,114.0,185.66666666666666,103.71575927734375,99990,12.305406093597412,,94
200.0,0.0,200.0,200.0,200.0,199.16667,1.8633897,200.0,195.0,199.16666666666666,106.44124603271484,101185,12.446946859359741,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,107.34819030761719,102185,12.574259042739868,,96
200.0,0.0,200.0,200.0,200.0,175.33333,55.156345,200.0,52.0,175.33333333333334,104.76530456542969,103237,12.707265138626099,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,106.41459655761719,104237,12.834804058074951,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,104.8501205444336,105237,12.962270975112915,,99
