Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
161.33333,36.709064,200.0,112.0,161.33333333333334,148.7037,31.262112,200.0,95.0,148.7037037037037,40.37592315673828,52424,4.61144495010376,,12
177.66667,26.787228,200.0,140.0,177.66666666666666,158.03847,26.338741,200.0,110.0,158.03846153846155,41.11534881591797,56533,4.95928692817688,,13
200.0,0.0,200.0,200.0,200.0,179.43478,24.239431,200.0,139.0,179.43478260869566,45.26972579956055,60660,5.295661926269531,,14
200.0,0.0,200.0,200.0,200.0,188.63637,25.212812,200.0,123.0,188.63636363636363,46.34404754638672,64810,5.63920783996582,,15
200.0,0.0,200.0,200.0,200.0,195.61905,12.419171,200.0,153.0,195.61904761904762,47.10692596435547,68918,5.980768918991089,,16
200.0,0.0,200.0,200.0,200.0,190.80952,21.888504,200.0,127.0,190.8095238095238,45.789100646972656,72925,6.316077947616577,,17
200.0,0.0,200.0,200.0,200.0,188.09091,19.272942,200.0,143.0,188.0909090909091,45.11879348754883,77063,6.651638031005859,,18
200.0,0.0,200.0,200.0,200.0,195.33333,11.63465,200.0,155.0,195.33333333333334,44.615570068359375,81165,6.985764026641846,,19
200.0,0.0,200.0,200.0,200.0,197.42857,11.499779,200.0,146.0,197.42857142857142,46.07049560546875,85311,7.3243818283081055,,20
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,45.25978088378906,89311,7.65731406211853,,21
191.66667,11.785113,200.0,175.0,191.66666666666666,200.0,0.0,200.0,200.0,200.0,45.29773712158203,93311,7.998650789260864,,22
180.33333,13.912424,200.0,170.0,180.33333333333334,193.90475,14.145182,200.0,148.0,193.9047619047619,43.5974235534668,97383,8.343484878540039,,23
176.33333,18.445112,200.0,155.0,176.33333333333334,178.82608,23.380877,200.0,127.0,178.82608695652175,40.800289154052734,101496,8.686336040496826,,24
137.0,22.861904,165.0,109.0,137.0,162.84,24.50417,200.0,119.0,162.84,37.04917526245117,105567,9.020756006240845,,25
138.66667,8.178562,149.0,129.0,138.66666666666666,145.64285,20.976542,200.0,110.0,145.64285714285714,32.359066009521484,109645,9.354159116744995,,26
124.0,17.291616,145.0,105.0,124.0,138.06897,21.313637,184.0,102.0,138.06896551724137,30.25494384765625,113649,9.695051908493042,,27
140.33333,11.440669,154.0,126.0,140.33333333333334,135.46666,21.781847,180.0,98.0,135.46666666666667,29.55238914489746,117713,10.0276620388031,,28
121.5,14.43087,143.0,106.0,121.5,132.48387,19.193197,183.0,95.0,132.48387096774192,28.375381469726562,121820,10.368396043777466,,29
154.33333,31.051928,197.0,124.0,154.33333333333334,134.56667,18.508884,192.0,108.0,134.56666666666666,27.646379470825195,125857,10.703182935714722,,30
165.66667,34.778664,200.0,118.0,165.66666666666666,142.93103,23.460796,196.0,102.0,142.93103448275863,29.99860191345215,130002,11.051084041595459,,31
137.66667,10.208929,150.0,125.0,137.66666666666666,143.96428,19.42473,200.0,112.0,143.96428571428572,29.041351318359375,134033,11.385008811950684,,32
147.33333,4.189935,153.0,143.0,147.33333333333334,149.81482,19.404156,182.0,118.0,149.8148148148148,31.36528205871582,138078,11.721930027008057,,33
185.66667,13.274872,200.0,168.0,185.66666666666666,155.6923,23.262333,200.0,127.0,155.69230769230768,31.481815338134766,142126,12.066123962402344,,34
179.33333,14.974051,200.0,165.0,179.33333333333334,164.04,23.880503,200.0,129.0,164.04,32.75669860839844,146227,12.417355060577393,,35
200.0,0.0,200.0,200.0,200.0,187.63637,15.921813,200.0,154.0,187.63636363636363,36.90305709838867,150355,12.756195068359375,,36
200.0,0.0,200.0,200.0,200.0,198.4762,4.7370787,200.0,182.0,198.47619047619048,38.85880661010742,154523,13.098646879196167,,37
171.66667,30.092451,200.0,130.0,171.66666666666666,196.09525,9.37527,200.0,161.0,196.0952380952381,37.96651077270508,158641,13.445931911468506,,38
166.66667,26.195843,200.0,136.0,166.66666666666666,188.45454,18.69547,200.0,142.0,188.45454545454547,36.658226013183594,162787,13.789467811584473,,39
165.33333,11.145503,180.0,153.0,165.33333333333334,174.21739,21.056768,200.0,141.0,174.2173913043478,33.629905700683594,166794,14.124751806259155,,40
166.0,12.192894,183.0,155.0,166.0,171.29167,23.372847,200.0,123.0,171.29166666666666,33.29433059692383,170905,14.46918797492981,,41
