Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,18000,,,-61.26362609863281,-1.6990816593170166,2.358153820037842,57.85995101928711,57.85204315185547,0.0003,0.0003,0.1
,,,,,18025,207.61845,91,,,,,,,,
,,,,,18120,226.82059,95,,,,,,,,
,,,,,18214,209.63861,94,,,,,,,,
,,,,,18310,216.68054,96,,,,,,,,
,,,,,18408,215.4539,98,,,,,,,,
,,,,,18507,224.2606,99,,,,,,,,
,,,,,18609,245.81445,102,,,,,,,,
,,,,,18707,208.15933,98,,,,,,,,
,,,,,18802,222.9607,95,,,,,,,,
,,,,,18898,224.04967,96,,,,,,,,
,,,,,18993,216.05302,95,,,,,,,,
,,,,,19000,,,-68.88421630859375,-1.3864738941192627,7.27187442779541,66.96549224853516,66.91825866699219,0.0003,0.0003,0.1
,,,,,19088,219.2794,95,,,,,,,,
,,,,,19185,226.18558,97,,,,,,,,
,,,,,19285,239.08278,100,,,,,,,,
,,,,,19384,237.35991,99,,,,,,,,
,,,,,19481,227.53918,97,,,,,,,,
,,,,,19577,231.8432,96,,,,,,,,
,,,,,19673,234.55295,96,,,,,,,,
,,,,,19772,238.67673,99,,,,,,,,
,,,,,19874,247.80579,102,,,,,,,,
,,,,,19979,266.09933,105,,,,,,,,
234.29395,3.0993943,238.40076,228.35725,96.6,20000,,,-75.88102722167969,-0.9518044590950012,15.103975296020508,73.7410888671875,73.86408996582031,0.0003,0.0003,0.1
,,,,,20081,252.32353,102,,,,,,,,
,,,,,20181,245.70232,100,,,,,,,,
,,,,,20288,270.17792,107,,,,,,,,
,,,,,20388,250.62006,100,,,,,,,,
,,,,,20489,257.03235,101,,,,,,,,
,,,,,20612,283.0455,123,,,,,,,,
,,,,,20716,265.7883,104,,,,,,,,
,,,,,20833,273.67163,117,,,,,,,,
,,,,,20938,231.38748,105,,,,,,,,
,,,,,21000,,,-80.46560668945312,-1.6302980184555054,3.357059955596924,77.38773345947266,77.2283706665039,0.0003,0.0003,0.1
,,,,,21015,144.75662,77,,,,,,,,
,,,,,21138,283.51727,123,,,,,,,,
,,,,,21254,259.73584,116,,,,,,,,
,,,,,21360,250.60725,106,,,,,,,,
,,,,,21440,149.614,80,,,,,,,,
,,,,,21551,263.1161,111,,,,,,,,
,,,,,21659,272.14493,108,,,,,,,,
,,,,,21768,256.9237,109,,,,,,,,
,,,,,21875,256.9131,107,,,,,,,,
,,,,,21990,267.04404,115,,,,,,,,
,,,,,22000,,,-85.56491088867188,-1.6654244661331177,10.570831298828125,82.4822769165039,82.10628509521484,0.0003,0.0003,0.1
,,,,,22104,273.03622,114,,,,,,,,
,,,,,22211,272.48624,107,,,,,,,,
,,,,,22328,260.8418,117,,,,,,,,
,,,,,22436,247.28723,108,,,,,,,,
,,,,,22542,245.47336,106,,,,,,,,
,,,,,22646,231.28069,104,,,,,,,,
,,,,,22757,252.90196,111,,,,,,,,
,,,,,22864,237.23267,107,,,,,,,,
,,,,,22973,253.5921,109,,,,,,,,
,,,,,23000,,,-94.55218505859375,-1.1991322040557861,3.8197474479675293,90.65754699707031,90.56246185302734,0.0003,0.0003,0.1
,,,,,23069,216.02608,96,,,,,,,,
,,,,,23178,250.6449,109,,,,,,,,
,,,,,23286,247.03452,108,,,,,,,,
,,,,,23396,248.82391,110,,,,,,,,
,,,,,23498,234.8131,102,,,,,,,,
,,,,,23597,240.49176,99,,,,,,,,
,,,,,23707,245.68655,110,,,,,,,,
,,,,,23808,232.0621,101,,,,,,,,
,,,,,23903,206.79028,95,,,,,,,,
,,,,,24000,,,-99.25177001953125,-1.4343042373657227,4.51632022857666,97.55557250976562,97.48709869384766,0.0003,0.0003,0.1
,,,,,24016,257.4731,113,,,,,,,,
,,,,,24118,223.75539,102,,,,,,,,
,,,,,24233,265.57346,115,,,,,,,,
,,,,,24337,246.76723,104,,,,,,,,
,,,,,24446,253.80582,109,,,,,,,,
,,,,,24567,282.80295,121,,,,,,,,
,,,,,24683,277.74985,116,,,,,,,,
,,,,,24786,234.50397,103,,,,,,,,
,,,,,24883,215.89687,97,,,,,,,,
,,,,,24991,265.42816,108,,,,,,,,
254.0184,10.398798,268.31686,236.39635,107.4,25000,,,-101.6903305053711,-1.7800030708312988,12.05884838104248,97.80122375488281,98.45365905761719,0.0003,0.0003,0.1
,,,,,25099,260.2904,108,,,,,,,,
,,,,,25201,230.95976,102,,,,,,,,
,,,,,25300,220.28528,99,,,,,,,,
,,,,,25413,263.57623,113,,,,,,,,
,,,,,25520,252.1868,107,,,,,,,,
,,,,,25635,286.65826,115,,,,,,,,
,,,,,25749,291.25403,114,,,,,,,,
,,,,,25861,264.5672,112,,,,,,,,
,,,,,25968,247.01248,107,,,,,,,,
,,,,,26000,,,-109.06343841552734,-1.2840051651000977,5.229246139526367,106.29093933105469,106.68681335449219,0.0003,0.0003,0.1
,,,,,26092,321.8046,124,,,,,,,,
,,,,,26218,329.88376,126,,,,,,,,
,,,,,26346,332.61456,128,,,,,,,,
,,,,,26479,363.0831,133,,,,,,,,
,,,,,26613,383.9389,134,,,,,,,,
,,,,,26740,333.00342,127,,,,,,,,
,,,,,26878,363.57437,138,,,,,,,,
,,,,,27000,,,-114.26148986816406,-1.723118543624878,2.47157621383667,111.61251831054688,111.75238037109375,0.0003,0.0003,0.1
,,,,,27003,329.68692,125,,,,,,,,
,,,,,27132,366.2329,129,,,,,,,,
,,,,,27233,240.66978,101,,,,,,,,
,,,,,27362,361.90277,129,,,,,,,,
,,,,,27479,319.5855,117,,,,,,,,
,,,,,27615,374.13388,136,,,,,,,,
,,,,,27744,347.00928,129,,,,,,,,
,,,,,27890,397.76752,146,,,,,,,,
,,,,,28000,,,-114.36467742919922,-1.7399094104766846,31.3648624420166,111.1239013671875,111.22129821777344,0.0003,0.0003,0.1
,,,,,28023,329.66238,133,,,,,,,,
,,,,,28164,403.5259,141,,,,,,,,
,,,,,28301,380.52777,137,,,,,,,,
,,,,,28427,290.12946,126,,,,,,,,
,,,,,28550,288.13156,123,,,,,,,,
,,,,,28685,380.65332,135,,,,,,,,
,,,,,28821,370.91577,136,,,,,,,,
,,,,,28952,348.86835,131,,,,,,,,
,,,,,29000,,,-119.04387664794922,-2.002058267593384,18.438018798828125,115.69941711425781,116.16921997070312,0.0003,0.0003,0.1
,,,,,29081,331.75967,129,,,,,,,,
,,,,,29204,313.00604,123,,,,,,,,
,,,,,29339,341.0043,135,,,,,,,,
,,,,,29483,406.61795,144,,,,,,,,
,,,,,29611,310.78146,128,,,,,,,,
,,,,,29735,320.41895,124,,,,,,,,
,,,,,29870,327.90448,135,,,,,,,,
,,,,,29994,293.6843,124,,,,,,,,
327.87625,23.353148,375.5631,292.44067,130.5,30000,,,-124.08061218261719,-1.6661843061447144,5.146876335144043,122.2480239868164,122.2809829711914,0.0003,0.0003,0.1
,,,,,30114,296.43698,120,,,,,,,,
,,,,,30241,310.2776,127,,,,,,,,
,,,,,30363,276.13196,122,,,,,,,,
,,,,,30483,300.39755,120,,,,,,,,
,,,,,30617,374.5708,134,,,,,,,,
,,,,,30742,285.02,125,,,,,,,,
,,,,,30876,297.93115,134,,,,,,,,
,,,,,30998,318.73248,122,,,,,,,,
,,,,,31000,,,-131.3856658935547,-1.3617281913757324,8.443517684936523,127.92181396484375,128.21148681640625,0.0003,0.0003,0.1
,,,,,31120,298.7912,122,,,,,,,,
,,,,,31240,296.8723,120,,,,,,,,
,,,,,31366,291.00128,126,,,,,,,,
,,,,,31478,280.07077,112,,,,,,,,
,,,,,31610,296.59525,132,,,,,,,,
,,,,,31733,285.5345,123,,,,,,,,
,,,,,31870,376.55038,137,,,,,,,,
,,,,,31989,275.274,119,,,,,,,,
,,,,,32000,,,-128.83462524414062,-1.60396409034729,10.911977767944336,125.36088562011719,125.18081665039062,0.0003,0.0003,0.1
,,,,,32113,311.43607,124,,,,,,,,
,,,,,32134,30.838968,21,,,,,,,,
,,,,,32272,373.95245,138,,,,,,,,
,,,,,32415,403.37054,143,,,,,,,,
,,,,,32536,329.0107,121,,,,,,,,
,,,,,32547,10.25268,11,,,,,,,,
,,,,,32558,10.189162,11,,,,,,,,
,,,,,32694,375.2423,136,,,,,,,,
,,,,,32823,373.33322,129,,,,,,,,
,,,,,32949,333.4241,126,,,,,,,,
,,,,,33000,,,-137.09213256835938,-1.2685880661010742,5.668129920959473,132.82533264160156,133.1396942138672,0.0003,0.0003,0.1
,,,,,33081,354.00525,132,,,,,,,,
,,,,,33234,376.98193,153,,,,,,,,
,,,,,33386,356.53406,152,,,,,,,,
,,,,,33513,361.55533,127,,,,,,,,
,,,,,33637,336.94995,124,,,,,,,,
,,,,,33677,35.947987,40,,,,,,,,
,,,,,33818,406.51923,141,,,,,,,,
,,,,,33858,36.82435,40,,,,,,,,
,,,,,34000,,,-139.5234375,-1.5214123725891113,11.506038665771484,136.81704711914062,137.31719970703125,0.0003,0.0003,0.1
,,,,,34013,398.98175,155,,,,,,,,
,,,,,34049,30.192553,36,,,,,,,,
,,,,,34087,32.47557,38,,,,,,,,
,,,,,34256,420.03433,169,,,,,,,,
,,,,,34321,77.466034,65,,,,,,,,
,,,,,34452,373.14835,131,,,,,,,,
,,,,,34599,416.82123,147,,,,,,,,
,,,,,34739,393.13348,140,,,,,,,,
,,,,,34903,335.28268,164,,,,,,,,
395.39954,37.186806,455.72015,336.05,162.3,35000,,,-139.79046630859375,-1.4907934665679932,7.625463485717773,136.20669555664062,135.7730255126953,0.0003,0.0003,0.1
,,,,,35049,429.55917,146,,,,,,,,
,,,,,35204,426.31198,155,,,,,,,,
,,,,,35371,368.97357,167,,,,,,,,
,,,,,35529,433.10638,158,,,,,,,,
,,,,,35700,486.20135,171,,,,,,,,
,,,,,35852,378.1142,152,,,,,,,,
,,,,,36000,,,-145.50375366210938,-1.4016458988189697,4.416393280029297,142.10409545898438,141.97364807128906,0.0003,0.0003,0.1
,,,,,36011,398.51755,159,,,,,,,,
,,,,,36167,429.4424,156,,,,,,,,
,,,,,36328,429.90732,161,,,,,,,,
,,,,,36479,416.23672,151,,,,,,,,
,,,,,36618,394.71573,139,,,,,,,,
,,,,,36786,476.11417,168,,,,,,,,
,,,,,36925,402.89426,139,,,,,,,,
,,,,,37000,,,-147.8363037109375,-1.5427441596984863,7.402719497680664,145.83013916015625,146.10903930664062,0.0003,0.0003,0.1
,,,,,37067,413.7714,142,,,,,,,,
,,,,,37231,459.19135,164,,,,,,,,
,,,,,37395,397.5783,164,,,,,,,,
,,,,,37529,319.66196,134,,,,,,,,
,,,,,37709,525.8694,180,,,,,,,,
,,,,,37859,439.9194,150,,,,,,,,
,,,,,38000,,,-151.91433715820312,-1.3245762586593628,9.656692504882812,148.75131225585938,148.50579833984375,0.0003,0.0003,0.1
,,,,,38006,415.8482,147,,,,,,,,
,,,,,38162,412.84427,156,,,,,,,,
,,,,,38325,470.01807,163,,,,,,,,
,,,,,38460,387.8662,135,,,,,,,,
,,,,,38611,424.58777,151,,,,,,,,
,,,,,38765,447.95096,154,,,,,,,,
,,,,,38898,382.9973,133,,,,,,,,
,,,,,39000,,,-151.09646606445312,-1.4084246158599854,5.365538120269775,148.40408325195312,148.7987060546875,0.0003,0.0003,0.1
,,,,,39033,389.93475,135,,,,,,,,
,,,,,39173,394.6565,140,,,,,,,,
,,,,,39322,427.65527,149,,,,,,,,
,,,,,39462,405.63815,140,,,,,,,,
,,,,,39598,395.45944,136,,,,,,,,
,,,,,39736,400.15707,138,,,,,,,,
,,,,,39871,387.38773,135,,,,,,,,
378.83038,13.04006,398.57483,361.62558,131.7,40000,,,-150.62998962402344,-1.7155742645263672,53.98428726196289,145.92852783203125,146.41195678710938,0.0003,0.0003,0.1
,,,,,40019,419.4989,148,,,,,,,,
,,,,,40149,371.2655,130,,,,,,,,
,,,,,40278,371.81738,129,,,,,,,,
,,,,,40415,396.93796,137,,,,,,,,
,,,,,40548,380.11813,133,,,,,,,,
,,,,,40697,452.80008,149,,,,,,,,
,,,,,40838,408.6087,141,,,,,,,,
,,,,,40969,378.3746,131,,,,,,,,
,,,,,41000,,,-154.3411865234375,-1.3526055812835693,9.343978881835938,151.1409149169922,151.29440307617188,0.0003,0.0003,0.1
,,,,,41105,394.8591,136,,,,,,,,
,,,,,41238,385.49658,133,,,,,,,,
,,,,,41381,425.5831,143,,,,,,,,
,,,,,41520,404.37485,139,,,,,,,,
,,,,,41653,383.0473,133,,,,,,,,
,,,,,41784,374.83527,131,,,,,,,,
,,,,,41923,403.92612,139,,,,,,,,
,,,,,42000,,,-150.79144287109375,-1.717301368713379,7.1541900634765625,148.94529724121094,149.04498291015625,0.0003,0.0003,0.1
,,,,,42060,401.3996,137,,,,,,,,
,,,,,42192,381.36057,132,,,,,,,,
,,,,,42328,397.24866,136,,,,,,,,
,,,,,42461,382.06616,133,,,,,,,,
,,,,,42590,369.70367,129,,,,,,,,
,,,,,42725,387.74637,135,,,,,,,,
,,,,,42861,392.64206,136,,,,,,,,
,,,,,42995,388.17776,134,,,,,,,,
,,,,,43000,,,-159.55282592773438,-1.3287749290466309,5.867684364318848,157.77061462402344,158.15870666503906,0.0003,0.0003,0.1
,,,,,43132,392.21805,137,,,,,,,,
,,,,,43268,391.16916,136,,,,,,,,
,,,,,43409,409.55225,141,,,,,,,,
,,,,,43558,442.96133,149,,,,,,,,
,,,,,43704,430.15384,146,,,,,,,,
,,,,,43851,439.93402,147,,,,,,,,
,,,,,43998,427.55737,147,,,,,,,,
,,,,,44000,,,-162.9017333984375,-1.662430763244629,5.736889362335205,160.37786865234375,160.17149353027344,0.0003,0.0003,0.1
,,,,,44161,522.2828,163,,,,,,,,
,,,,,44339,570.35004,178,,,,,,,,
,,,,,44517,566.1518,178,,,,,,,,
,,,,,44695,571.32184,178,,,,,,,,
,,,,,44851,481.02444,156,,,,,,,,
,,,,,44990,386.1861,139,,,,,,,,
543.4974,77.08539,604.6702,363.93213,174.5,45000,,,-156.2212371826172,-1.9162423610687256,3.4332189559936523,153.28382873535156,153.43711853027344,0.0003,0.0003,0.1
,,,,,45156,512.8042,166,,,,,,,,
,,,,,45336,572.92395,180,,,,,,,,
,,,,,45526,601.81494,190,,,,,,,,
,,,,,45688,503.77676,162,,,,,,,,
,,,,,45883,621.1382,195,,,,,,,,
,,,,,46000,,,-161.03407287597656,-1.3328479528427124,4.4026198387146,158.35894775390625,158.12332153320312,0.0003,0.0003,0.1
,,,,,46031,426.63773,148,,,,,,,,
,,,,,46197,503.20892,166,,,,,,,,
,,,,,46378,580.35547,181,,,,,,,,
,,,,,46552,538.58435,174,,,,,,,,
,,,,,46741,614.8372,189,,,,,,,,
,,,,,46889,412.22787,148,,,,,,,,
,,,,,47000,,,-162.36920166015625,-1.4589509963989258,3.836948871612549,159.95030212402344,160.13296508789062,0.0003,0.0003,0.1
,,,,,47055,510.24316,166,,,,,,,,
,,,,,47222,522.03296,167,,,,,,,,
,,,,,47368,422.22137,146,,,,,,,,
,,,,,47533,517.29254,165,,,,,,,,
,,,,,47701,522.8546,168,,,,,,,,
,,,,,47857,469.81665,156,,,,,,,,
,,,,,48000,,,-162.99111938476562,-1.5532739162445068,12.799043655395508,160.61553955078125,160.7117919921875,0.0003,0.0003,0.1
,,,,,48067,689.60785,210,,,,,,,,
,,,,,48255,609.1706,188,,,,,,,,
,,,,,48383,339.41336,128,,,,,,,,
,,,,,48526,402.18002,143,,,,,,,,
,,,,,48643,269.4602,117,,,,,,,,
,,,,,48813,518.8912,170,,,,,,,,
,,,,,48930,272.9793,117,,,,,,,,
,,,,,49000,,,-157.15692138671875,-2.020671844482422,9.907672882080078,154.92202758789062,154.5812225341797,0.0003,0.0003,0.1
,,,,,49061,318.81854,131,,,,,,,,
,,,,,49193,347.98645,132,,,,,,,,
,,,,,49326,346.50964,133,,,,,,,,
,,,,,49519,600.55945,193,,,,,,,,
,,,,,49722,684.3618,203,,,,,,,,
,,,,,49924,634.49396,202,,,,,,,,
495.7479,186.7333,736.9295,187.53885,172.5,50000,,,-161.998046875,-1.5533548593521118,7.166635990142822,157.47915649414062,157.631591796875,0.0003,0.0003,0.1
,,,,,50122,524.5571,198,,,,,,,,
,,,,,50282,434.10385,160,,,,,,,,
,,,,,50414,332.8778,132,,,,,,,,
,,,,,50540,293.77737,126,,,,,,,,
,,,,,50671,299.34216,131,,,,,,,,
,,,,,50861,580.23346,190,,,,,,,,
,,,,,51000,,,-168.29869079589844,-1.6690478324890137,2.7568891048431396,166.99557495117188,167.2310791015625,0.0003,0.0003,0.1
,,,,,51072,660.1255,211,,,,,,,,
,,,,,51249,533.59406,177,,,,,,,,
,,,,,51369,288.5491,120,,,,,,,,
,,,,,51573,618.7605,204,,,,,,,,
,,,,,51765,610.20447,192,,,,,,,,
,,,,,51986,676.4621,221,,,,,,,,
,,,,,52000,,,-164.382080078125,-1.7629036903381348,6.826879978179932,161.70040893554688,161.67398071289062,0.0003,0.0003,0.1
,,,,,52153,508.72546,167,,,,,,,,
,,,,,52173,28.112713,20,,,,,,,,
,,,,,52190,22.593472,17,,,,,,,,
,,,,,52210,28.826675,20,,,,,,,,
,,,,,52397,604.52167,187,,,,,,,,
,,,,,52415,23.928783,18,,,,,,,,
,,,,,52588,535.14636,173,,,,,,,,
,,,,,52760,535.1627,172,,,,,,,,
,,,,,52884,356.09573,124,,,,,,,,
,,,,,53000,,,-163.90138244628906,-1.6368107795715332,5.851594924926758,161.2359619140625,161.38865661621094,0.0003,0.0003,0.1
,,,,,53082,626.7723,198,,,,,,,,
,,,,,53288,629.6859,206,,,,,,,,
,,,,,53408,290.53983,120,,,,,,,,
,,,,,53576,545.06805,168,,,,,,,,
,,,,,53760,595.28894,184,,,,,,,,
,,,,,53964,644.2819,204,,,,,,,,
,,,,,54000,,,-169.43701171875,-1.6782690286636353,6.468475341796875,164.21331787109375,164.37930297851562,0.0003,0.0003,0.1
,,,,,54141,563.91907,177,,,,,,,,
,,,,,54314,560.61597,173,,,,,,,,
,,,,,54496,601.67224,182,,,,,,,,
,,,,,54673,594.84924,177,,,,,,,,
,,,,,54842,556.6941,169,,,,,,,,
,,,,,54979,393.0079,137,,,,,,,,
533.7277,121.35174,650.3701,292.4436,172.7,55000,,,-165.14422607421875,-1.987077236175537,9.568769454956055,161.7454833984375,161.6394805908203,0.0003,0.0003,0.1
,,,,,55144,506.6562,165,,,,,,,,
,,,,,55337,627.07764,193,,,,,,,,
,,,,,55512,542.7107,175,,,,,,,,
,,,,,55654,373.81042,142,,,,,,,,
,,,,,55861,666.23096,207,,,,,,,,
,,,,,56000,,,-165.88970947265625,-1.8653736114501953,7.8377685546875,162.59161376953125,162.6986846923828,0.0003,0.0003,0.1
,,,,,56036,518.2943,175,,,,,,,,
,,,,,56240,596.00696,204,,,,,,,,
,,,,,56443,633.06366,203,,,,,,,,
,,,,,56643,603.84265,200,,,,,,,,
,,,,,56739,218.33621,96,,,,,,,,
,,,,,56926,578.22534,187,,,,,,,,
,,,,,57000,,,-169.0414276123047,-1.7117228507995605,9.046316146850586,167.1314239501953,166.83926391601562,0.0003,0.0003,0.1
,,,,,57083,465.44098,157,,,,,,,,
,,,,,57263,537.1325,180,,,,,,,,
,,,,,57304,70.95989,41,,,,,,,,
,,,,,57482,529.66724,178,,,,,,,,
,,,,,57657,512.6811,175,,,,,,,,
,,,,,57807,390.15634,150,,,,,,,,
,,,,,57883,155.15974,76,,,,,,,,
,,,,,58000,,,-174.24215698242188,-1.6292372941970825,11.751213073730469,171.24798583984375,171.259521484375,0.0003,0.0003,0.1
,,,,,58070,534.7709,187,,,,,,,,
,,,,,58280,616.63965,210,,,,,,,,
,,,,,58445,458.8205,165,,,,,,,,
,,,,,58634,554.20087,189,,,,,,,,
,,,,,58822,559.7632,188,,,,,,,,
,,,,,59000,,,-175.07769775390625,-1.2782504558563232,21.756624221801758,172.5513916015625,172.1378173828125,0.0003,0.0003,0.1
,,,,,59004,525.33044,182,,,,,,,,
,,,,,59204,588.6626,200,,,,,,,,
,,,,,59392,553.806,188,,,,,,,,
,,,,,59587,554.8649,195,,,,,,,,
,,,,,59776,537.74493,189,,,,,,,,
,,,,,59977,604.13556,201,,,,,,,,
532.63586,107.0477,678.9533,257.89508,188.7,60000,,,-163.5990447998047,-1.7298109531402588,6.622666358947754,161.88232421875,162.09555053710938,0.0003,0.0003,0.1
,,,,,60147,478.71994,170,,,,,,,,
,,,,,60360,621.43866,213,,,,,,,,
,,,,,60526,462.83197,166,,,,,,,,
,,,,,60717,569.4867,191,,,,,,,,
,,,,,60907,542.8924,190,,,,,,,,
,,,,,61000,,,-169.95834350585938,-1.6117136478424072,9.7665376663208,168.5214080810547,168.49630737304688,0.0003,0.0003,0.1
,,,,,61096,565.64056,189,,,,,,,,
,,,,,61292,581.5353,196,,,,,,,,
,,,,,61480,580.4063,188,,,,,,,,
,,,,,61669,565.52045,189,,,,,,,,
,,,,,61783,233.00232,114,,,,,,,,
,,,,,61950,476.7618,167,,,,,,,,
,,,,,61959,8.5656395,9,,,,,,,,
,,,,,62000,,,-168.14166259765625,-1.6478041410446167,12.99303913116455,164.25729370117188,164.45291137695312,0.0003,0.0003,0.1
,,,,,62131,433.2235,172,,,,,,,,
,,,,,62299,469.4464,168,,,,,,,,
,,,,,62456,413.3234,157,,,,,,,,
,,,,,62492,55.4382,36,,,,,,,,
,,,,,62678,537.2705,186,,,,,,,,
,,,,,62840,433.6307,162,,,,,,,,
,,,,,63000,,,-172.6483154296875,-1.9860477447509766,10.166324615478516,167.7224578857422,167.5167236328125,0.0003,0.0003,0.1
,,,,,63005,428.81656,165,,,,,,,,
,,,,,63161,390.14368,156,,,,,,,,
,,,,,63334,504.28946,173,,,,,,,,
,,,,,63499,457.01865,165,,,,,,,,
,,,,,63671,502.87665,172,,,,,,,,
,,,,,63850,590.4436,179,,,,,,,,
,,,,,64000,,,-175.88804626464844,-1.9590553045272827,8.443065643310547,173.772705078125,173.6307373046875,0.0003,0.0003,0.1
,,,,,64033,620.62103,183,,,,,,,,
,,,,,64178,419.51956,145,,,,,,,,
,,,,,64331,473.0049,153,,,,,,,,
,,,,,64489,487.00092,158,,,,,,,,
,,,,,64665,592.61993,176,,,,,,,,
,,,,,64702,61.008873,37,,,,,,,,
,,,,,64760,111.678925,58,,,,,,,,
,,,,,64925,542.3712,165,,,,,,,,
404.54303,133.85365,536.77795,52.60549,141.1,65000,,,-177.25265502929688,-1.8780739307403564,7.897892951965332,175.33070373535156,174.71466064453125,0.0003,0.0003,0.1
,,,,,65099,543.3336,174,,,,,,,,
,,,,,65129,46.7098,30,,,,,,,,
,,,,,65315,547.7652,186,,,,,,,,
,,,,,65508,598.8161,193,,,,,,,,
,,,,,65676,513.23254,168,,,,,,,,
,,,,,65846,470.22733,170,,,,,,,,
,,,,,66000,,,-171.02755737304688,-1.989054560661316,13.159097671508789,168.44078063964844,168.50286865234375,0.0003,0.0003,0.1
,,,,,66044,651.271,198,,,,,,,,
,,,,,66208,498.1746,164,,,,,,,,
,,,,,66395,597.2852,187,,,,,,,,
,,,,,66585,641.8572,190,,,,,,,,
,,,,,66795,673.37665,210,,,,,,,,
,,,,,66860,129.31386,65,,,,,,,,
,,,,,67000,,,-170.76109313964844,-1.8562893867492676,6.106348991394043,168.32302856445312,167.94735717773438,0.0003,0.0003,0.1
,,,,,67070,694.2915,210,,,,,,,,
,,,,,67281,697.27,211,,,,,,,,
,,,,,67472,614.97186,191,,,,,,,,
,,,,,67665,625.7122,193,,,,,,,,
,,,,,67691,31.97173,26,,,,,,,,
,,,,,67864,588.99945,173,,,,,,,,
,,,,,68000,,,-172.61117553710938,-2.0944788455963135,182.47247314453125,169.72314453125,168.61294555664062,0.0003,0.0003,0.1
,,,,,68052,635.0231,188,,,,,,,,
,,,,,68242,621.43835,190,,,,,,,,
,,,,,68303,121.82468,61,,,,,,,,
,,,,,68490,551.8393,187,,,,,,,,
,,,,,68552,125.11592,62,,,,,,,,
,,,,,68740,623.1784,188,,,,,,,,
,,,,,68885,365.85397,145,,,,,,,,
,,,,,69000,,,-175.71072387695312,-2.0073742866516113,8.576961517333984,172.6000213623047,172.0926055908203,0.0003,0.0003,0.1
,,,,,69095,687.84705,210,,,,,,,,
,,,,,69288,641.9742,193,,,,,,,,
,,,,,69340,84.434784,52,,,,,,,,
,,,,,69532,654.378,192,,,,,,,,
,,,,,69722,561.0408,190,,,,,,,,
,,,,,69772,79.45247,50,,,,,,,,
,,,,,69952,520.2224,180,,,,,,,,
657.7975,23.482334,695.3045,614.9408,199.1,70000,,,-180.1568145751953,-2.177213191986084,75.91432189941406,178.2827606201172,179.19216918945312,0.0003,0.0003,0.1
,,,,,70152,641.1799,200,,,,,,,,
,,,,,70346,637.82495,194,,,,,,,,
,,,,,70539,658.8157,193,,,,,,,,
,,,,,70734,661.60364,195,,,,,,,,
,,,,,70931,667.0951,197,,,,,,,,
,,,,,71000,,,-180.47824096679688,-1.9830796718597412,17.025146484375,176.52651977539062,176.31851196289062,0.0003,0.0003,0.1
,,,,,71136,691.2965,205,,,,,,,,
,,,,,71329,617.2546,193,,,,,,,,
,,,,,71526,662.3212,197,,,,,,,,
,,,,,71744,671.67957,218,,,,,,,,
,,,,,71931,642.06067,187,,,,,,,,
,,,,,72000,,,-180.75,-2.0126852989196777,7.330776214599609,177.9609375,178.30393981933594,0.0003,0.0003,0.1
,,,,,72123,653.1348,192,,,,,,,,
,,,,,72325,682.0928,202,,,,,,,,
,,,,,72528,697.9067,203,,,,,,,,
,,,,,72706,586.29144,178,,,,,,,,
,,,,,72920,632.1487,214,,,,,,,,
,,,,,73000,,,-177.78768920898438,-2.298253059387207,7.694067478179932,176.07742309570312,176.1711883544922,0.0003,0.0003,0.1
,,,,,73126,667.99,206,,,,,,,,
,,,,,73330,697.4967,204,,,,,,,,
,,,,,73545,695.46643,215,,,,,,,,
,,,,,73742,674.10205,197,,,,,,,,
,,,,,73946,702.5455,204,,,,,,,,
,,,,,74000,,,-181.97769165039062,-2.015268325805664,6.4503679275512695,179.6181640625,179.9053497314453,0.0003,0.0003,0.1
,,,,,74130,610.3093,184,,,,,,,,
,,,,,74317,644.66455,187,,,,,,,,
,,,,,74497,597.8587,180,,,,,,,,
,,,,,74690,645.7237,193,,,,,,,,
,,,,,74869,591.3178,179,,,,,,,,
580.151,10.454207,597.291,555.25714,179.2,75000,,,-189.85255432128906,-2.060673236846924,14.213706970214844,187.60427856445312,187.9389190673828,0.0003,0.0003,0.1
,,,,,75048,587.0781,179,,,,,,,,
,,,,,75216,546.2707,168,,,,,,,,
,,,,,75396,588.1608,180,,,,,,,,
,,,,,75575,583.6335,179,,,,,,,,
,,,,,75783,693.5552,208,,,,,,,,
,,,,,75976,640.74316,193,,,,,,,,
,,,,,76000,,,-179.7353515625,-2.4424667358398438,9.688210487365723,175.09323120117188,175.29568481445312,0.0003,0.0003,0.1
,,,,,76170,656.3084,194,,,,,,,,
,,,,,76374,702.8947,204,,,,,,,,
,,,,,76577,685.0933,203,,,,,,,,
,,,,,76762,637.0133,185,,,,,,,,
,,,,,76970,710.83514,208,,,,,,,,
,,,,,77000,,,-193.63430786132812,-2.0782713890075684,9.73725700378418,191.2723388671875,191.000732421875,0.0003,0.0003,0.1
,,,,,77178,699.20435,208,,,,,,,,
,,,,,77388,728.4265,210,,,,,,,,
,,,,,77583,672.05804,195,,,,,,,,
,,,,,77788,701.61554,205,,,,,,,,
,,,,,77943,479.51752,155,,,,,,,,
,,,,,78000,,,-184.45028686523438,-1.9471445083618164,7.523275852203369,182.7594451904297,182.8018798828125,0.0003,0.0003,0.1
