Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,163.71428,57.434967,200.0,68.0,163.71428571428572,47.768699645996094,63073,7.835721969604492,,59
200.0,0.0,200.0,200.0,200.0,171.5,38.616707,200.0,96.0,171.5,47.972251892089844,64102,7.960541009902954,,60
179.66667,28.755676,200.0,139.0,179.66666666666666,200.0,0.0,200.0,200.0,200.0,52.57661056518555,65102,8.093967199325562,,61
200.0,0.0,200.0,200.0,200.0,198.0,4.472136,200.0,188.0,198.0,51.44675827026367,66290,8.229504108428955,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.3641471862793,67290,8.351333141326904,,63
200.0,0.0,200.0,200.0,200.0,188.83333,24.969425,200.0,133.0,188.83333333333334,50.19130325317383,68423,8.483379125595093,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.638301849365234,69423,8.60528016090393,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,52.282100677490234,70423,8.729451179504395,,66
167.33333,46.197643,200.0,102.0,167.33333333333334,200.0,0.0,200.0,200.0,200.0,49.410133361816406,71423,8.859735250473022,,67
200.0,0.0,200.0,200.0,200.0,188.33333,19.813017,200.0,146.0,188.33333333333334,46.73292922973633,72553,8.994933128356934,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,48.00065994262695,73553,9.12110710144043,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,46.31085205078125,74553,9.246269941329956,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.226871490478516,75553,9.36929202079773,,71
200.0,0.0,200.0,200.0,200.0,174.5,57.019733,200.0,47.0,174.5,42.81631088256836,76600,9.49606204032898,,72
138.0,73.18811,200.0,21.0,138.0,176.5,52.547596,200.0,59.0,176.5,42.88260269165039,77659,9.63653826713562,,73
200.0,0.0,200.0,200.0,200.0,169.83333,67.45471,200.0,19.0,169.83333333333334,40.501220703125,78678,9.763382196426392,,74
29.5,47.365974,200.0,13.0,29.5,97.545456,83.061165,200.0,15.0,97.54545454545455,34.98503494262695,79751,9.894232273101807,,75
21.923077,35.69736,200.0,11.0,21.923076923076923,26.421053,41.522747,200.0,12.0,26.42105263157895,18.77664566040039,80755,10.031882047653198,,76
15.692307,1.8763555,19.0,13.0,15.692307692307692,23.577778,38.096657,200.0,12.0,23.57777777777778,17.841064453125,81816,10.164926052093506,,77
29.285715,47.458897,200.0,11.0,29.285714285714285,32.424244,53.046597,200.0,12.0,32.42424242424242,23.613590240478516,82886,10.295411109924316,,78
58.666668,75.58071,200.0,15.0,58.666666666666664,19.5,25.387383,200.0,11.0,19.5,9.011953353881836,83900,10.427304029464722,,79
44.88889,56.85155,200.0,15.0,44.888888888888886,30.515152,43.759068,200.0,14.0,30.515151515151516,18.012832641601562,84907,10.548936128616333,,80
109.25,90.75069,200.0,18.0,109.25,83.333336,83.567665,200.0,16.0,83.33333333333333,29.70796012878418,85907,10.67227029800415,,81
200.0,0.0,200.0,200.0,200.0,93.27273,82.584496,200.0,17.0,93.27272727272727,30.238996505737305,86933,10.798419952392578,,82
140.33333,84.38141,200.0,21.0,140.33333333333334,132.22223,77.386154,200.0,24.0,132.22222222222223,33.49844741821289,88123,10.938354969024658,,83
134.0,66.03408,200.0,65.0,134.0,169.66667,67.8274,200.0,18.0,169.66666666666666,35.32487106323242,89141,11.072688341140747,,84
200.0,0.0,200.0,200.0,200.0,155.0,72.07337,200.0,21.0,155.0,32.24106216430664,90226,11.200517892837524,,85
141.33333,82.9672,200.0,24.0,141.33333333333334,200.0,0.0,200.0,200.0,200.0,33.616111755371094,91226,11.325781106948853,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,31.232177734375,92226,11.449364185333252,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.6861572265625,93226,11.572842121124268,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.38799285888672,94226,11.695624113082886,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,32.27091979980469,95226,11.819934129714966,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,35.91553497314453,96226,11.944591283798218,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,31.541120529174805,97226,12.075050115585327,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.269344329833984,98226,12.202682256698608,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.35379409790039,99226,12.330868005752563,,94
154.33333,64.58242,200.0,63.0,154.33333333333334,200.0,0.0,200.0,200.0,200.0,34.9561882019043,100226,12.464351177215576,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,38.024009704589844,101226,12.592404127120972,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.13988494873047,102226,12.718860149383545,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,37.03916549682617,103226,12.848396062850952,,98
200.0,0.0,200.0,200.0,200.0,177.0,51.42956,200.0,62.0,177.0,35.875572204589844,104288,12.982637166976929,,99
