Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss 0,Baseline Loss 1,Baseline Loss 2,Baseline Loss 3,Baseline Loss 4,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-2.70695,37.091137,39.984024,-65.00818,234.33333333333334,-16.854967,41.578365,34.82943,-128.55447,183.1818181818182,14.305033683776855,1726.6639404296875,1707.60791015625,1688.9449462890625,1670.69677734375,1652.8807373046875,1652.8807373046875,74330,29.94402313232422,,34
-37.15845,58.64935,6.913002,-205.09619,248.36363636363637,-37.132065,68.92292,90.01214,-125.38541,436.8333333333333,12.179317474365234,1718.0186767578125,1698.23193359375,1678.705078125,1659.480712890625,1640.5953369140625,1640.5953369140625,76951,32.57168102264404,,35
-16.768763,35.57711,47.595108,-93.45962,172.33333333333334,-10.2176485,31.035124,32.08498,-77.98207,177.83333333333334,13.049417495727539,1305.8939208984375,1288.50244140625,1271.57373046875,1255.114990234375,1239.132080078125,1239.132080078125,79085,33.28403687477112,,36
-25.590721,59.84524,41.719574,-138.8805,185.9090909090909,-10.231294,58.337173,51.352722,-148.00906,243.0,11.13667106628418,1756.3458251953125,1740.9769287109375,1726.0654296875,1711.6116943359375,1697.6148681640625,1697.6148681640625,81515,34.677692890167236,,37
-9.500066,91.71601,66.98237,-204.53998,354.3333333333333,16.921854,24.543581,49.692757,-25.717247,264.125,13.621280670166016,1515.2139892578125,1495.2735595703125,1475.2183837890625,1455.1419677734375,1435.1256103515625,1435.1256103515625,83628,36.77825689315796,,38
-45.3481,57.51992,20.197529,-147.15326,227.0,-89.603424,78.509865,10.182368,-219.32466,257.5,-0.09121213853359222,1705.630859375,1709.8896484375,1713.8172607421875,1717.3768310546875,1720.5474853515625,1720.5474853515625,85688,37.7250189781189,,39
-13.730423,37.638096,51.267593,-39.953503,568.25,-33.32165,90.563774,46.228943,-209.06126,551.4,6.908061504364014,1374.0794677734375,1369.183349609375,1364.3040771484375,1359.458984375,1354.6634521484375,1354.6634521484375,88445,40.8065869808197,,40
-12.626485,64.39805,55.410233,-130.59111,551.2,-34.497242,37.4039,31.993097,-118.60577,223.0,4.680084228515625,1099.2169189453125,1096.506103515625,1093.97021484375,1091.5955810546875,1089.3707275390625,1089.3707275390625,90452,42.48227310180664,,41
-12.623012,55.657475,59.675613,-142.53276,214.6,-52.461967,61.10304,55.538696,-162.3052,316.14285714285717,2.691837787628174,1274.7548828125,1273.9862060546875,1273.3199462890625,1272.7418212890625,1272.240478515625,1272.240478515625,92665,43.73290514945984,,42
0.023368835,2.977066,3.0004349,-2.9536972,1000.0,-100.576004,84.901405,-1.0520287,-199.9724,535.2,0.7643614411354065,1663.2548828125,1664.051513671875,1664.72607421875,1665.2828369140625,1665.7264404296875,1665.7264404296875,95341,46.484039068222046,,43
-32.72342,29.801788,31.508453,-69.55554,365.875,-57.892097,45.046238,0.25078583,-134.06073,412.6,2.241319417953491,953.5234375,953.3444213867188,953.1673583984375,952.9928588867188,952.8212280273438,952.8212280273438,97404,48.83247113227844,,44
-30.065247,24.819168,9.803463,-56.653847,594.75,-84.32753,89.96221,29.644901,-216.88057,569.0,2.221721649169922,1236.4176025390625,1236.2755126953125,1236.138671875,1236.007080078125,1235.88037109375,1235.88037109375,100249,51.94563698768616,,45
-69.90864,97.037834,2.6071777,-207.06552,860.0,-26.062849,36.489265,11.253662,-98.808754,321.2857142857143,4.335841655731201,1146.6846923828125,1146.0118408203125,1145.2193603515625,1144.3232421875,1143.3389892578125,1143.3389892578125,102498,54.1033890247345,,46
-20.061892,40.155815,51.961052,-55.871864,479.5,-93.50164,61.647316,-40.974342,-191.80447,548.5,0.4545651078224182,1445.5284423828125,1445.583251953125,1445.640869140625,1445.698486328125,1445.754638671875,1445.754638671875,104692,56.66548418998718,,47
-51.043,22.023745,-32.562546,-88.38487,533.5,-49.91389,69.11684,35.90065,-148.44943,540.25,3.352689266204834,1028.5826416015625,1028.0128173828125,1027.375732421875,1026.681640625,1025.9403076171875,1025.9403076171875,106853,58.71679210662842,,48
-9.935441,53.79806,45.636288,-99.157646,335.8333333333333,-66.06978,43.525787,-20.3774,-146.25403,304.85714285714283,-1.302627444267273,1271.757080078125,1272.47021484375,1272.9132080078125,1273.1075439453125,1273.0758056640625,1273.0758056640625,108987,59.91271090507507,,49
-26.292538,37.9019,30.05056,-98.615944,283.44444444444446,-21.994951,42.145042,24.873135,-115.23029,297.44444444444446,4.640835285186768,1077.040771484375,1077.000244140625,1076.6690673828125,1076.0782470703125,1075.2572021484375,1075.2572021484375,111664,61.870755195617676,,50
-25.5737,21.759768,0.9275303,-62.965076,368.6666666666667,-38.08341,50.6239,51.660873,-109.76335,322.14285714285717,3.368607997894287,931.3636474609375,930.9064331054688,930.4481201171875,929.9913330078125,929.5377807617188,929.5377807617188,113919,63.3954918384552,,51
11.257691,38.926105,59.871223,-43.91856,637.0,16.802162,46.379616,106.23999,-34.138477,487.5,8.163177490234375,753.3739013671875,749.6912231445312,744.9605712890625,739.3179321289062,732.890625,732.890625,116844,66.86531591415405,,52
-4.885835,41.122887,53.329838,-57.99804,349.3333333333333,15.244179,60.41919,128.11868,-45.56327,428.8333333333333,6.759769439697266,1018.0679321289062,1011.1144409179688,1003.8307495117188,996.2903442382812,988.5599365234375,988.5599365234375,119417,68.8609402179718,,53
44.871876,49.894993,81.96956,-25.65857,763.6666666666666,-53.04409,70.0755,11.566853,-142.81934,411.0,-0.3270823061466217,1792.5377197265625,1794.7569580078125,1796.727294921875,1798.44091796875,1799.8978271484375,1799.8978271484375,121472,70.78052520751953,,54
-27.81105,69.27607,68.45282,-126.42294,519.75,46.175205,13.224621,59.399826,32.950584,1000.0,7.003081798553467,664.7264404296875,660.4749755859375,655.5511474609375,650.0537109375,644.0746459960938,644.0746459960938,123472,72.89163303375244,,55
55.087334,16.59168,71.679016,38.495655,1000.0,20.415777,40.940887,84.618576,-17.47245,496.8333333333333,6.394636154174805,1068.9737548828125,1063.023193359375,1056.9339599609375,1050.7528076171875,1044.5213623046875,1044.5213623046875,126453,75.85404920578003,,56
-33.107887,82.29859,69.27016,-177.93672,589.0,-32.824173,69.56682,78.74524,-108.40259,555.5,2.233187675476074,852.2337036132812,850.0635986328125,848.1104736328125,846.351318359375,844.7659301757812,844.7659301757812,128675,78.59392380714417,,57
0.060203552,60.05193,104.832596,-63.001045,466.4,-3.1651115,36.19262,49.859215,-70.85848,403.0,3.6805033683776855,783.7686157226562,781.4255981445312,779.19384765625,777.0698852539062,775.0499267578125,775.0499267578125,131093,80.36985397338867,,58
-10.817995,64.839584,69.241295,-107.4559,645.0,1.4887574,49.63303,82.04585,-55.544456,578.8,4.370118141174316,602.7092895507812,599.0751342773438,595.376708984375,591.640625,587.8904418945312,587.8904418945312,133987,82.87904691696167,,59
-10.500255,126.10781,86.19914,-188.62549,909.3333333333334,-47.980682,93.17355,119.82527,-162.9447,420.6,1.029331088066101,1588.140380859375,1589.63818359375,1590.9344482421875,1592.0294189453125,1592.9268798828125,1592.9268798828125,136090,85.19198298454285,,60
-43.824883,98.67823,129.54471,-159.29474,472.0,8.761223,63.277897,81.247025,-72.92939,792.3333333333334,3.867799997329712,499.0008850097656,497.3595886230469,495.47760009765625,493.39141845703125,491.13525390625,491.13525390625,138467,87.34235405921936,,61
-6.407518,75.23496,80.78964,-144.30814,434.4,-56.373642,93.78543,84.17263,-152.86137,441.0,-1.5512086153030396,981.2799682617188,982.1932983398438,982.9512329101562,983.5582885742188,984.021728515625,984.021728515625,141113,89.33601903915405,,62
